player_nationality,games_position,team_founded,venue_surface,league_id,team_id,venue_id,player_weight
Ukraine,Midfielder,1960.0,grass,333,3616,12044,70
Ukraine,Attacker,1960.0,grass,333,3616,12044,78
Ukraine,Midfielder,1960.0,grass,333,3616,12044,69
Ukraine,Goalkeeper,1960.0,grass,333,3616,12044,86
Ukraine,Midfielder,1960.0,grass,333,3616,12044,77
Ukraine,Defender,1960.0,grass,333,3616,12044,74
Ukraine,Midfielder,1960.0,grass,333,3616,12044,74
Ukraine,Defender,1960.0,grass,333,3616,12044,71
Ukraine,Defender,1960.0,grass,333,3616,12044,85
Ukraine,Midfielder,1960.0,grass,333,3616,12044,74
Ukraine,Defender,1960.0,grass,333,3616,12044,80
Ukraine,Attacker,1960.0,grass,333,3616,12044,79
Ukraine,Goalkeeper,1960.0,grass,333,3616,12044,81
Ukraine,Defender,1960.0,grass,333,3616,12044,79
Ukraine,Midfielder,1960.0,grass,333,3616,12044,74
Estonia,Defender,1960.0,grass,333,3616,12044,97
Ukraine,Midfielder,1960.0,grass,333,3616,12044,75
Ukraine,Goalkeeper,1960.0,grass,333,3616,12044,88
Ukraine,Defender,2006.0,grass,333,3618,2420,70
Brazil,Midfielder,2006.0,grass,333,3618,2420,70
Ukraine,Defender,2006.0,grass,333,3618,2420,66
Ukraine,Midfielder,2006.0,grass,333,3618,2420,68
Ukraine,Defender,2006.0,grass,333,3618,2420,76
Ukraine,Attacker,2006.0,grass,333,3618,2420,72
Ukraine,Midfielder,2006.0,grass,333,3618,2420,66
Ukraine,Defender,2006.0,grass,333,3618,2420,74
Ukraine,Defender,2006.0,grass,333,3618,2420,77
Ukraine,Goalkeeper,2006.0,grass,333,3618,2420,76
Ukraine,Midfielder,2006.0,grass,333,3618,2420,70
Ukraine,Defender,2006.0,grass,333,3618,2420,77
Ukraine,Midfielder,2006.0,grass,333,3618,2420,63
Ukraine,Midfielder,2006.0,grass,333,3618,2420,72
Ukraine,Attacker,2006.0,grass,333,3618,2420,85
Ukraine,Defender,2006.0,grass,333,3618,2420,72
Ukraine,Defender,2006.0,grass,333,3618,2420,71
France,Defender,2006.0,grass,333,3618,2420,80
Ukraine,Defender,2006.0,grass,333,3618,2420,65
Ukraine,Goalkeeper,2006.0,grass,333,3618,2420,88
Ghana,Attacker,2006.0,grass,333,3618,2420,70
Ukraine,Midfielder,2006.0,grass,333,3618,2420,70
Croatia,Defender,2006.0,grass,333,3618,2420,84
Brazil,Attacker,2006.0,grass,333,3618,2420,74
Ukraine,Attacker,2006.0,grass,333,3618,2420,72
Ukraine,Midfielder,2006.0,grass,333,3618,2420,56
Croatia,Midfielder,2006.0,grass,333,3618,2420,72
Brazil,Attacker,2006.0,grass,333,3618,2420,86
Ukraine,Defender,2006.0,grass,333,3618,2420,77
Brazil,Attacker,2006.0,grass,333,3618,2420,81
Lithuania,Midfielder,2006.0,grass,333,3618,2420,70
France,Defender,2006.0,grass,333,3618,2420,75
Ukraine,Midfielder,2006.0,grass,333,3618,2420,79
Ukraine,Goalkeeper,2006.0,grass,333,3618,2420,81
Ukraine,Attacker,2006.0,grass,333,3618,2420,77
Ukraine,Midfielder,2006.0,grass,333,3618,2420,68
Ukraine,Midfielder,2006.0,grass,333,3618,2420,75
Ukraine,Defender,2006.0,grass,333,3618,2420,62
Ukraine,Defender,2006.0,grass,333,3618,2420,66
Ukraine,Goalkeeper,2006.0,grass,333,3618,2420,80
Ukraine,Defender,2006.0,grass,333,3618,2420,92
Ukraine,Goalkeeper,2006.0,grass,333,3618,2420,78
Ukraine,Midfielder,2006.0,grass,333,3618,2420,75
Ukraine,Midfielder,2006.0,grass,333,3618,2420,66
Ukraine,Midfielder,2006.0,grass,333,3618,2420,62
Brazil,Midfielder,2006.0,grass,333,3618,2420,63
Ukraine,Attacker,2006.0,grass,333,3618,2420,71
Ukraine,Midfielder,2006.0,grass,333,3618,2420,63
Luxembourg,Defender,2006.0,grass,333,3618,2420,83
Brazil,Midfielder,2006.0,grass,333,3618,2420,76
Estonia,Midfielder,2006.0,grass,333,3618,2420,86
Brazil,Attacker,2006.0,grass,333,3618,2420,73
Ukraine,Midfielder,2006.0,grass,333,3618,2420,78
Brazil,Attacker,2006.0,grass,333,3618,2420,68
Brazil,Attacker,2006.0,grass,333,3618,2420,68
Brazil,Attacker,2006.0,grass,333,3618,2420,79
Ukraine,Defender,2017.0,grass,333,3623,2426,76
Ukraine,Defender,2017.0,grass,333,3623,2426,76
Georgia,Goalkeeper,2017.0,grass,333,3623,2426,88
Ukraine,Midfielder,2017.0,grass,333,3623,2426,75
Ukraine,Midfielder,2017.0,grass,333,3623,2426,67
Ukraine,Goalkeeper,2017.0,grass,333,3623,2426,89
Ukraine,Midfielder,2017.0,grass,333,3623,2426,68
Ukraine,Attacker,2017.0,grass,333,3623,2426,76
Brazil,Defender,2017.0,grass,333,3623,2426,84
Argentina,Midfielder,2017.0,grass,333,3623,2426,73
Ukraine,Midfielder,2017.0,grass,333,3623,2426,67
Croatia,Midfielder,2017.0,grass,333,3623,2426,80
Ukraine,Midfielder,2017.0,grass,333,3623,2426,63
Ukraine,Defender,2017.0,grass,333,3623,2426,67
Ukraine,Midfielder,2017.0,grass,333,3623,2426,72
Ukraine,Attacker,2017.0,grass,333,3623,2426,76
Ukraine,Defender,2017.0,grass,333,3623,2426,81
Ukraine,Midfielder,2017.0,grass,333,3623,2426,70
Ukraine,Defender,2017.0,grass,333,3623,2426,65
Ukraine,Midfielder,2017.0,grass,333,3623,2426,76
Ukraine,Midfielder,2017.0,grass,333,3623,2426,70
Brazil,Defender,2017.0,grass,333,3623,2426,70
Ukraine,Defender,2017.0,grass,333,3623,2426,78
Ukraine,Attacker,2017.0,grass,333,3623,2426,76
Ukraine,Midfielder,2017.0,grass,333,3623,2426,72
Ukraine,Defender,2017.0,grass,333,3623,2426,60
Ukraine,Midfielder,2017.0,grass,333,3623,2426,79
Ukraine,Midfielder,2017.0,grass,333,3623,2426,60
Ukraine,Midfielder,2017.0,grass,333,3623,2426,58
Ukraine,Midfielder,2017.0,grass,333,3623,2426,72
Ukraine,Midfielder,2017.0,grass,333,3623,2426,75
Ukraine,Defender,2017.0,grass,333,3623,2426,72
Ukraine,Defender,2017.0,grass,333,3623,2426,78
Ukraine,Defender,2017.0,grass,333,3623,2426,83
Ukraine,Goalkeeper,2017.0,grass,333,3623,2426,75
Ukraine,Goalkeeper,2017.0,grass,333,3623,2426,82
Ukraine,Midfielder,2017.0,grass,333,3623,2426,68
Ukraine,Goalkeeper,2017.0,grass,333,3623,2426,82
Ukraine,Midfielder,2017.0,grass,333,3623,2426,60
Ukraine,Midfielder,2017.0,grass,333,3623,2426,84
France,Attacker,2017.0,grass,333,3623,2426,63
Brazil,Attacker,2017.0,grass,333,3623,2426,68
Ukraine,Midfielder,1923.0,grass,333,599,1597,63
Georgia,Goalkeeper,1923.0,grass,333,599,1597,88
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,75
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Attacker,1923.0,grass,333,599,1597,72
Brazil,Defender,1923.0,grass,333,599,1597,70
Ukraine,Midfielder,1923.0,grass,333,599,1597,70
Croatia,Midfielder,1923.0,grass,333,599,1597,70
Israel,Defender,1923.0,grass,333,599,1597,76
Bosnia and Herzegovina,Goalkeeper,1923.0,grass,333,599,1597,85
Montenegro,Attacker,1923.0,grass,333,599,1597,77
Iran,Attacker,1923.0,grass,333,599,1597,78
Israel,Defender,1923.0,grass,333,599,1597,80
Iran,Attacker,1923.0,grass,333,599,1597,76
Ukraine,Attacker,1923.0,grass,333,599,1597,72
Ukraine,Defender,1923.0,grass,333,599,1597,76
North Macedonia,Defender,1923.0,grass,333,599,1597,75
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Attacker,1923.0,grass,333,599,1597,66
Ukraine,Defender,1923.0,grass,333,599,1597,74
Ukraine,Midfielder,1923.0,grass,333,599,1597,73
Ukraine,Defender,1923.0,grass,333,599,1597,65
Ukraine,Midfielder,1923.0,grass,333,599,1597,75
Ukraine,Midfielder,1923.0,grass,333,599,1597,68
Ukraine,Defender,1923.0,grass,333,599,1597,74
Ukraine,Midfielder,1923.0,grass,333,599,1597,69
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,72
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,80
Ukraine,Defender,1923.0,grass,333,599,1597,68
Ukraine,Midfielder,1923.0,grass,333,599,1597,65
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,88
Ukraine,Attacker,1923.0,grass,333,599,1597,63
Ukraine,Defender,1923.0,grass,333,599,1597,72
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Defender,1923.0,grass,333,599,1597,84
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Attacker,1923.0,grass,333,599,1597,73
Ukraine,Defender,1923.0,grass,333,599,1597,78
Ukraine,Attacker,1923.0,grass,333,599,1597,80
Ukraine,Midfielder,1923.0,grass,333,599,1597,68
Ukraine,Attacker,1923.0,grass,333,599,1597,70
Ukraine,Midfielder,1923.0,grass,333,599,1597,68
Latvia,Defender,1923.0,grass,333,599,1597,68
Ghana,Attacker,1923.0,grass,333,599,1597,69
Ghana,Midfielder,1927.0,grass,333,572,1593,76
Ukraine,Attacker,1927.0,grass,333,572,1593,80
Ukraine,Defender,1927.0,grass,333,572,1593,62
Ukraine,Attacker,1927.0,grass,333,572,1593,78
Ukraine,Midfielder,1927.0,grass,333,572,1593,71
Ukraine,Midfielder,1927.0,grass,333,572,1593,76
Denmark,Midfielder,1927.0,grass,333,572,1593,74
Romania,Midfielder,1927.0,grass,333,572,1593,80
Ukraine,Midfielder,1927.0,grass,333,572,1593,76
Brazil,Defender,1927.0,grass,333,572,1593,75
Ukraine,Defender,1927.0,grass,333,572,1593,71
Ukraine,Defender,1927.0,grass,333,572,1593,83
Ukraine,Midfielder,1927.0,grass,333,572,1593,82
Ukraine,Defender,1927.0,grass,333,572,1593,80
Ukraine,Goalkeeper,1927.0,grass,333,572,1593,85
Ukraine,Goalkeeper,1927.0,grass,333,572,1593,84
Ukraine,Defender,1927.0,grass,333,572,1593,80
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Ukraine,Attacker,1927.0,grass,333,572,1593,68
Ukraine,Goalkeeper,1927.0,grass,333,572,1593,81
Ukraine,Goalkeeper,1927.0,grass,333,572,1593,88
Ukraine,Defender,1927.0,grass,333,572,1593,81
Ukraine,Midfielder,1927.0,grass,333,572,1593,73
Ukraine,Midfielder,1927.0,grass,333,572,1593,61
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Ukraine,Midfielder,1927.0,grass,333,572,1593,73
Ukraine,Midfielder,1927.0,grass,333,572,1593,79
Ukraine,Attacker,1927.0,grass,333,572,1593,79
Nigeria,Midfielder,1927.0,grass,333,572,1593,80
Ukraine,Defender,1927.0,grass,333,572,1593,71
Ukraine,Defender,1927.0,grass,333,572,1593,67
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Ukraine,Attacker,1927.0,grass,333,572,1593,69
Ukraine,Defender,1927.0,grass,333,572,1593,78
Ukraine,Defender,1927.0,grass,333,572,1593,71
Ukraine,Goalkeeper,1927.0,grass,333,572,1593,88
Ukraine,Defender,1927.0,grass,333,572,1593,78
Ukraine,Defender,1927.0,grass,333,572,1593,80
Ukraine,Defender,1927.0,grass,333,572,1593,69
Poland,Defender,1927.0,grass,333,572,1593,73
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Ukraine,Midfielder,1927.0,grass,333,572,1593,72
Slovenia,Midfielder,1927.0,grass,333,572,1593,70
Georgia,Midfielder,1927.0,grass,333,572,1593,63
Ukraine,Midfielder,1927.0,grass,333,572,1593,73
Spain,Attacker,1927.0,grass,333,572,1593,77
Luxembourg,Attacker,1927.0,grass,333,572,1593,82
Uruguay,Midfielder,1927.0,grass,333,572,1593,73
Brazil,Attacker,1927.0,grass,333,572,1593,69
Brazil,Midfielder,1936.0,grass,333,550,1593,75
Ukraine,Midfielder,1936.0,grass,333,550,1593,77
Ukraine,Midfielder,1936.0,grass,333,550,1593,73
Ukraine,Midfielder,1936.0,grass,333,550,1593,71
Ukraine,Attacker,1936.0,grass,333,550,1593,64
Ukraine,Goalkeeper,1936.0,grass,333,550,1593,83
Ukraine,Attacker,1936.0,grass,333,550,1593,74
Ukraine,Attacker,1936.0,grass,333,550,1593,70
Georgia,Defender,1936.0,grass,333,550,1593,88
Ukraine,Midfielder,1936.0,grass,333,550,1593,61
Ukraine,Attacker,1936.0,grass,333,550,1593,80
Ukraine,Midfielder,1936.0,grass,333,550,1593,75
Brazil,Defender,1936.0,grass,333,550,1593,68
Brazil,Attacker,1936.0,grass,333,550,1593,72
Brazil,Attacker,1936.0,grass,333,550,1593,70
Brazil,Midfielder,1936.0,grass,333,550,1593,55
Israel,Midfielder,1936.0,grass,333,550,1593,63
Ukraine,Attacker,1936.0,grass,333,550,1593,68
Ukraine,Goalkeeper,1936.0,grass,333,550,1593,90
Ukraine,Goalkeeper,1936.0,grass,333,550,1593,81
Ukraine,Goalkeeper,1936.0,grass,333,550,1593,88
Ukraine,Defender,1936.0,grass,333,550,1593,73
Ukraine,Defender,1936.0,grass,333,550,1593,74
Ukraine,Midfielder,1936.0,grass,333,550,1593,76
Ukraine,Defender,1936.0,grass,333,550,1593,70
Ukraine,Midfielder,1936.0,grass,333,550,1593,68
Ukraine,Defender,1936.0,grass,333,550,1593,72
Ukraine,Defender,1936.0,grass,333,550,1593,72
Ukraine,Midfielder,1936.0,grass,333,550,1593,72
Ukraine,Midfielder,1936.0,grass,333,550,1593,64
Ukraine,Attacker,1936.0,grass,333,550,1593,71
Ukraine,Midfielder,1936.0,grass,333,550,1593,70
Ukraine,Defender,1936.0,grass,333,550,1593,88
Ukraine,Midfielder,1936.0,grass,333,550,1593,66
Ukraine,Defender,1936.0,grass,333,550,1593,86
Brazil,Attacker,1936.0,grass,333,550,1593,64
Ukraine,Defender,1936.0,grass,333,550,1593,76
Brazil,Defender,1936.0,grass,333,550,1593,82
Ukraine,Defender,1936.0,grass,333,550,1593,83
Brazil,Midfielder,1936.0,grass,333,550,1593,71
Brazil,Midfielder,1936.0,grass,333,550,1593,70
Ukraine,Attacker,1936.0,grass,333,550,1593,70
Brazil,Defender,1936.0,grass,333,550,1593,81
Brazil,Defender,1936.0,grass,333,550,1593,68
Ukraine,Goalkeeper,2013.0,grass,333,3625,2436,87
Ukraine,Attacker,2013.0,grass,333,3625,2436,76
Ukraine,Midfielder,2013.0,grass,333,3625,2436,78
Ukraine,Attacker,2013.0,grass,333,3625,2436,75
Ukraine,Defender,2013.0,grass,333,3625,2436,70
Ukraine,Attacker,2013.0,grass,333,3625,2436,66
Ukraine,Midfielder,2013.0,grass,333,3625,2436,72
Ukraine,Defender,2013.0,grass,333,3625,2436,76
Ukraine,Goalkeeper,2013.0,grass,333,3625,2436,78
Ukraine,Midfielder,2013.0,grass,333,3625,2436,68
Ukraine,Midfielder,2013.0,grass,333,3625,2436,68
Ukraine,Midfielder,2013.0,grass,333,3625,2436,67
Ukraine,Midfielder,2013.0,grass,333,3625,2436,72
Ukraine,Defender,2013.0,grass,333,3625,2436,80
Ukraine,Midfielder,2013.0,grass,333,3625,2436,64
Moldova,Defender,2013.0,grass,333,3625,2436,75
Ukraine,Defender,2013.0,grass,333,3625,2436,79
Ukraine,Midfielder,2013.0,grass,333,3625,2436,68
Ukraine,Midfielder,2013.0,grass,333,3625,2436,72
Ukraine,Defender,2013.0,grass,333,3625,2436,71
Ukraine,Defender,2013.0,grass,333,3625,2436,67
Tunisia,Defender,2013.0,grass,333,3625,2436,73
Ukraine,Defender,1938.0,grass,333,2252,1594,68
Ukraine,Midfielder,1938.0,grass,333,2252,1594,70
Cameroon,Defender,1938.0,grass,333,2252,1594,93
Ukraine,Defender,1938.0,grass,333,2252,1594,73
Ukraine,Defender,1938.0,grass,333,2252,1594,67
Ukraine,Midfielder,1938.0,grass,333,2252,1594,67
Ukraine,Midfielder,1938.0,grass,333,2252,1594,71
Ukraine,Defender,1938.0,grass,333,2252,1594,70
Ukraine,Midfielder,1938.0,grass,333,2252,1594,70
Ukraine,Defender,1938.0,grass,333,2252,1594,74
Ukraine,Goalkeeper,1938.0,grass,333,2252,1594,76
Ukraine,Goalkeeper,1938.0,grass,333,2252,1594,76
Russia,Defender,1938.0,grass,333,2252,1594,88
Russia,Defender,1938.0,grass,333,2252,1594,88
Russia,Midfielder,1938.0,grass,333,2252,1594,69
Ukraine,Goalkeeper,1938.0,grass,333,2252,1594,78
Ukraine,Midfielder,1938.0,grass,333,2252,1594,69
Ukraine,Defender,1938.0,grass,333,2252,1594,82
Ukraine,Attacker,1938.0,grass,333,2252,1594,71
Ukraine,Defender,1938.0,grass,333,2252,1594,75
Ukraine,Goalkeeper,1938.0,grass,333,2252,1594,80
Ukraine,Defender,1938.0,grass,333,2252,1594,65
Ukraine,Midfielder,1938.0,grass,333,2252,1594,71
Ukraine,Midfielder,1938.0,grass,333,2252,1594,73
Ukraine,Midfielder,1938.0,grass,333,2252,1594,58
Ukraine,Midfielder,1938.0,grass,333,2252,1594,68
Ukraine,Midfielder,1938.0,grass,333,2252,1594,65
Ukraine,Midfielder,1938.0,grass,333,2252,1594,81
Ukraine,Midfielder,1938.0,grass,333,2252,1594,64
Ukraine,Attacker,1938.0,grass,333,2252,1594,71
Ukraine,Attacker,1938.0,grass,333,2252,1594,63
Ukraine,Defender,1938.0,grass,333,2252,1594,67
Ukraine,Midfielder,1938.0,grass,333,2252,1594,68
Ukraine,Attacker,1938.0,grass,333,2252,1594,73
Ukraine,Defender,1938.0,grass,333,2252,1594,82
Ukraine,Midfielder,1938.0,grass,333,2252,1594,69
Ukraine,Midfielder,1938.0,grass,333,2252,1594,72
Ukraine,Midfielder,1938.0,grass,333,2252,1594,57
Ukraine,Defender,1938.0,grass,333,2252,1594,76
Ukraine,Midfielder,1938.0,grass,333,2252,1594,84
Ukraine,Attacker,2012,grass,333,3627,11926,70
Ukraine,Midfielder,2012,grass,333,3627,11926,64
Ukraine,Midfielder,2012,grass,333,3627,11926,64
France,Midfielder,2012,grass,333,3627,11926,65
Ukraine,Defender,2012,grass,333,3627,11926,71
Ukraine,Defender,2012,grass,333,3627,11926,84
Ukraine,Attacker,2012,grass,333,3627,11926,74
Iceland,Attacker,2012,grass,333,3627,11926,76
Ukraine,Midfielder,2012,grass,333,3627,11926,63
Ukraine,Goalkeeper,2012,grass,333,3627,11926,73
Senegal,Midfielder,2012,grass,333,3627,11926,81
Ukraine,Midfielder,2012,grass,333,3627,11926,67
Ukraine,Midfielder,2012,grass,333,3627,11926,75
Ukraine,Midfielder,2012,grass,333,3627,11926,74
Ukraine,Goalkeeper,2012,grass,333,3627,11926,80
Ukraine,Midfielder,2012,grass,333,3627,11926,70
Ukraine,Attacker,2012,grass,333,3627,11926,75
Ukraine,Defender,2012,grass,333,3627,11926,77
Ukraine,Midfielder,2012,grass,333,3627,11926,63
Ukraine,Midfielder,2012,grass,333,3627,11926,63
Ukraine,Defender,2012,grass,333,3627,11926,74
Ukraine,Defender,2012,grass,333,3627,11926,68
Ukraine,Goalkeeper,2012,grass,333,3627,11926,79
Ukraine,Defender,2012,grass,333,3627,11926,76
Ukraine,Goalkeeper,2012,grass,333,3627,11926,79
Ukraine,Midfielder,2012,grass,333,3627,11926,69
Ukraine,Attacker,2012,grass,333,3627,11926,57
Belarus,Defender,2012,grass,333,3627,11926,70
Ukraine,Midfielder,2012,grass,333,3627,11926,78
Ukraine,Midfielder,2012,grass,333,3627,11926,71
Ukraine,Defender,2012,grass,333,3627,11926,72
Ukraine,Midfielder,2012,grass,333,3627,11926,77
Ukraine,Midfielder,2012,grass,333,3627,11926,60
Ukraine,Attacker,2012,grass,333,3627,11926,82
Ukraine,Midfielder,2012,grass,333,3627,11926,75
Ukraine,Midfielder,2012,grass,333,3627,11926,71
Ukraine,Defender,2012,grass,333,3627,11926,80
Ukraine,Midfielder,2012,grass,333,3627,11926,73
Slovenia,Defender,2012,grass,333,3627,11926,80
Ukraine,Goalkeeper,2012,grass,333,3627,11926,80
Ukraine,Defender,2015.0,grass,333,4658,3510,79
Ukraine,Midfielder,2015.0,grass,333,4658,3510,74
Ukraine,Midfielder,2015.0,grass,333,4658,3510,70
Ukraine,Midfielder,2015.0,grass,333,4658,3510,66
Croatia,Defender,2015.0,grass,333,4658,3510,87
Ukraine,Midfielder,2015.0,grass,333,4658,3510,71
Ukraine,Defender,2015.0,grass,333,4658,3510,67
Ukraine,Goalkeeper,2015.0,grass,333,4658,3510,77
Azerbaijan,Midfielder,2015.0,grass,333,4658,3510,76
South Africa,Defender,2015.0,grass,333,4658,3510,68
Ukraine,Defender,2015.0,grass,333,4658,3510,72
Ukraine,Midfielder,2015.0,grass,333,4658,3510,58
Ukraine,Defender,2015.0,grass,333,4658,3510,72
Ukraine,Defender,2015.0,grass,333,4658,3510,81
Ukraine,Defender,2015.0,grass,333,4658,3510,81
Ukraine,Midfielder,2015.0,grass,333,4658,3510,69
Ukraine,Midfielder,2015.0,grass,333,4658,3510,75
Ukraine,Midfielder,2015.0,grass,333,4658,3510,71
Ukraine,Midfielder,2015.0,grass,333,4658,3510,61
Ukraine,Midfielder,2015.0,grass,333,4658,3510,71
Ukraine,Midfielder,2015.0,grass,333,4658,3510,67
Ukraine,Defender,2015.0,grass,333,4658,3510,73
Ukraine,Defender,2015.0,grass,333,4658,3510,70
Ukraine,Midfielder,2015.0,grass,333,4658,3510,68
Ukraine,Midfielder,2015.0,grass,333,4658,3510,77
Ukraine,Defender,2015.0,grass,333,4658,3510,74
Ukraine,Defender,2015.0,grass,333,4658,3510,83
Mali,Defender,2015.0,grass,333,4658,3510,67
Azerbaijan,Attacker,2015.0,grass,333,4658,3510,75
Georgia,Midfielder,1955.0,grass,333,1121,1596,73
Ukraine,Attacker,1955.0,grass,333,1121,1596,74
Ukraine,Goalkeeper,1955.0,grass,333,1121,1596,74
Ukraine,Defender,1955.0,grass,333,1121,1596,65
Ukraine,Defender,1955.0,grass,333,1121,1596,78
Ukraine,Defender,1955.0,grass,333,1121,1596,73
Ukraine,Midfielder,1955.0,grass,333,1121,1596,76
Ukraine,Goalkeeper,1955.0,grass,333,1121,1596,83
Ukraine,Defender,1955.0,grass,333,1121,1596,82
Ukraine,Midfielder,1955.0,grass,333,1121,1596,78
Ukraine,Attacker,1955.0,grass,333,1121,1596,80
Ukraine,Attacker,1955.0,grass,333,1121,1596,78
Ukraine,Goalkeeper,1955.0,grass,333,1121,1596,86
Georgia,Defender,1955.0,grass,333,1121,1596,87
Bosnia and Herzegovina,Midfielder,1955.0,grass,333,1121,1596,80
Ukraine,Defender,1955.0,grass,333,1121,1596,78
Niger,Defender,1955.0,grass,333,1121,1596,72
Croatia,Midfielder,1955.0,grass,333,1121,1596,71
Ukraine,Midfielder,1955.0,grass,333,1121,1596,70
Ukraine,Attacker,1955.0,grass,333,1121,1596,74
Armenia,Midfielder,1955.0,grass,333,1121,1596,81
Kosovo,Defender,1955.0,grass,333,1121,1596,75
Ukraine,Defender,1955.0,grass,333,1121,1596,72
Ukraine,Attacker,1955.0,grass,333,1121,1596,77
Ukraine,Goalkeeper,1955.0,grass,333,1121,1596,77
Ukraine,Defender,1955.0,grass,333,1121,1596,67
Ukraine,Goalkeeper,1955.0,grass,333,1121,1596,76
Ukraine,Defender,1955.0,grass,333,1121,1596,67
Mali,Defender,1955.0,grass,333,1121,1596,60
Ukraine,Midfielder,1955.0,grass,333,1121,1596,68
Ukraine,Midfielder,1955.0,grass,333,1121,1596,71
Ukraine,Midfielder,1955.0,grass,333,1121,1596,60
Ukraine,Attacker,1955.0,grass,333,1121,1596,80
Ukraine,Midfielder,1955.0,grass,333,1121,1596,72
Ukraine,Attacker,1955.0,grass,333,1121,1596,70
Ukraine,Midfielder,1955.0,grass,333,1121,1596,61
Brazil,Attacker,1955.0,grass,333,1121,1596,83
Ukraine,Defender,1955.0,grass,333,1121,1596,75
Brazil,Defender,1955.0,grass,333,1121,1596,78
Ukraine,Defender,1923.0,grass,333,599,1597,77
Ukraine,Defender,1923.0,grass,333,599,1597,83
Serbia,Midfielder,1923.0,grass,333,599,1597,72
Ukraine,Midfielder,1923.0,grass,333,599,1597,64
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,82
Georgia,Goalkeeper,1923.0,grass,333,599,1597,88
Ukraine,Midfielder,1923.0,grass,333,599,1597,73
Ukraine,Defender,1923.0,grass,333,599,1597,70
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,75
France,Attacker,1923.0,grass,333,599,1597,72
Ukraine,Defender,1923.0,grass,333,599,1597,81
Ukraine,Midfielder,1923.0,grass,333,599,1597,76
Ukraine,Midfielder,1923.0,grass,333,599,1597,70
Ukraine,Defender,1923.0,grass,333,599,1597,66
Ukraine,Attacker,1923.0,grass,333,599,1597,72
Serbia,Attacker,1923.0,grass,333,599,1597,70
Ukraine,Attacker,1923.0,grass,333,599,1597,78
Ukraine,Defender,1923.0,grass,333,599,1597,73
Ukraine,Defender,1923.0,grass,333,599,1597,78
Ukraine,Defender,1923.0,grass,333,599,1597,71
Ukraine,Defender,1923.0,grass,333,599,1597,67
Ukraine,Midfielder,1923.0,grass,333,599,1597,72
Ukraine,Attacker,1923.0,grass,333,599,1597,63
Ukraine,Goalkeeper,1923.0,grass,333,599,1597,88
Ukraine,Defender,1923.0,grass,333,599,1597,84
Ukraine,Midfielder,1923.0,grass,333,599,1597,74
Ukraine,Attacker,1923.0,grass,333,599,1597,73
Ukraine,Defender,1923.0,grass,333,599,1597,78
Ukraine,Midfielder,1923.0,grass,333,599,1597,68
Brazil,Attacker,1923.0,grass,333,599,1597,71
Brazil,Goalkeeper,1923.0,grass,333,599,1597,75
Brazil,Midfielder,1923.0,grass,333,599,1597,74
Brazil,Midfielder,1923.0,grass,333,599,1597,68
Colombia,Attacker,1923.0,grass,333,599,1597,69
Ukraine,Midfielder,1923.0,grass,333,599,1597,75
Ukraine,Attacker,1934.0,grass,333,3614,2417,74
Ukraine,Goalkeeper,1934.0,grass,333,3614,2417,78
Iran,Goalkeeper,1934.0,grass,333,3614,2417,69
Iran,Midfielder,1934.0,grass,333,3614,2417,75
Ukraine,Attacker,1934.0,grass,333,3614,2417,72
Ukraine,Midfielder,1934.0,grass,333,3614,2417,80
Ukraine,Goalkeeper,1934.0,grass,333,3614,2417,86
Georgia,Midfielder,1934.0,grass,333,3614,2417,68
Ukraine,Attacker,1934.0,grass,333,3614,2417,74
Ukraine,Midfielder,1934.0,grass,333,3614,2417,67
Ukraine,Defender,1934.0,grass,333,3614,2417,71
Ukraine,Midfielder,1934.0,grass,333,3614,2417,72
Ukraine,Midfielder,1934.0,grass,333,3614,2417,62
Ukraine,Defender,1934.0,grass,333,3614,2417,70
Togo,Defender,1934.0,grass,333,3614,2417,71
Ukraine,Goalkeeper,1934.0,grass,333,3614,2417,85
Ukraine,Attacker,1934.0,grass,333,3614,2417,80
Ukraine,Defender,1934.0,grass,333,3614,2417,80
Ukraine,Attacker,1934.0,grass,333,3614,2417,72
Ukraine,Attacker,1934.0,grass,333,3614,2417,86
Serbia,Defender,1934.0,grass,333,3614,2417,73
Argentina,Defender,1934.0,grass,333,3614,2417,85
Ukraine,Attacker,1934.0,grass,333,3614,2417,67
Gabon,Attacker,1934.0,grass,333,3614,2417,74
Croatia,Midfielder,1934.0,grass,333,3614,2417,85
Ukraine,Midfielder,1934.0,grass,333,3614,2417,66
