player_id,player_name,player_firstname,player_lastname,player_age,player_birth_date,player_birth_place,player_birth_country,player_nationality,player_height,player_weight,player_injured,player_photo,league_id,season_id
2205,H. Ben Arfa,Hatem,Ben Arfa,35,1987-03-07,Clamart,France,France,178 cm,65 kg,False,https://media-1.api-sports.io/football/players/2205.png,61,2018
2212,J. Johansson,Jakob,Johansson,31,1990-06-21,Trollhättan,Sweden,Sweden,188 cm,87 kg,False,https://media-1.api-sports.io/football/players/2212.png,61,2018
3239,Ismaël Tiémoko Diomandé,Ismaël Tiémoko,Diomandé,30,1992-08-28,Abidjan,Côte d'Ivoire,Côte d'Ivoire,180 cm,82 kg,False,https://media-3.api-sports.io/football/players/3239.png,61,2018
3344,Kalifa Coulibaly,Kalifa,Coulibaly,32,1991-08-21,Bamako,Mali,Mali,197 cm,84 kg,False,https://media-3.api-sports.io/football/players/3344.png,61,2018
13054,Stéphane M'Bia Etoundi,Stéphane,M'Bia Etoundi,36,1986-05-20,Yaoundé,Cameroon,Cameroon,189 cm,81 kg,False,https://media-2.api-sports.io/football/players/13054.png,61,2018
21099,Rene Krhin,Rene,Krhin,32,1990-05-21,Maribor,Slovenia,Slovenia,189 cm,80 kg,False,https://media-1.api-sports.io/football/players/21099.png,61,2018
21572,Ambroise Oyongo Bitolo,Ambroise,Oyongo Bitolo,31,1991-06-22,Ndikinimeki,Cameroon,Cameroon,170 cm,68 kg,False,https://media-3.api-sports.io/football/players/21572.png,61,2018
21594,Petar Škuletić,Petar,Škuletić,32,1990-06-29,Danilovgrad,Serbia,Serbia,193 cm,89 kg,False,https://media-3.api-sports.io/football/players/21594.png,61,2018
21642,Jad Mouaddib,Jad,Mouaddib,23,1999-04-05,Lens,France,France,173 cm,70 kg,False,https://media-2.api-sports.io/football/players/21642.png,61,2018
21708,J. Keita,Abdoulaye Jules,Keita,24,1998-07-20,Conakry,Guinea,Guinea,168 cm,58 kg,False,https://media-3.api-sports.io/football/players/21708.png,61,2018
22018,Hyun-Jun Suk,Hyun-Jun,Suk,31,1991-06-29,Chungju,Korea Republic,Korea Republic,190 cm,82 kg,False,https://media-2.api-sports.io/football/players/22018.png,61,2018
22154,Firmin Ndombe Mubele,Firmin Ndombe,Mubele,28,1994-04-17,Kinshasa,Congo DR,Congo DR,175 cm,74 kg,False,https://media-3.api-sports.io/football/players/22154.png,61,2018
44378,Wergiton do Rosário Calmon,Wergiton,do Rosário Calmon,34,1988-09-28,Rio de Janeiro,Brazil,Brazil,180 cm,73 kg,False,https://media-3.api-sports.io/football/players/44378.png,61,2018
157144,Percy Prado Ruiz,Percy,Prado Ruiz,25,1996-01-14,Huaral,Peru,Peru,,,False,https://media-3.api-sports.io/football/players/157144.png,61,2018
101,Julien Serrano,Julien,Serrano,24,1998-02-13,Aix-en-Provence,France,France,181 cm,66 kg,False,https://media-2.api-sports.io/football/players/101.png,61,2018
1259,Igor Lewczuk,Igor,Lewczuk,38,1985-05-30,Białystok,Poland,Poland,189 cm,83 kg,False,https://media-2.api-sports.io/football/players/1259.png,61,2018
1268,A. Lottin,Albert-Nicolas,Lottin,22,2001-08-29,Paris,France,France,181 cm,74 kg,False,https://media-3.api-sports.io/football/players/1268.png,61,2018
1898,Y. Pelé,Yohann,Pelé,39,1982-11-04,Brou-sur-Chantereine,France,France,196 cm,89 kg,False,https://media-3.api-sports.io/football/players/1898.png,61,2018
8666,Issa Marega,Issa,Marega,24,1998-04-20,Sèvres,France,France,195 cm,98 kg,False,https://media-3.api-sports.io/football/players/8666.png,61,2018
21139,Y. Andreu,Yoann,Andreu,30,1989-05-03,Bourg-en-Bresse,France,France,178 cm,70 kg,False,https://media-1.api-sports.io/football/players/21139.png,61,2018
21379,M. Bodmer,Mathieu,Bodmer,39,1982-11-22,Evreux,France,France,190 cm,90 kg,False,https://media-3.api-sports.io/football/players/21379.png,61,2018
21380,P. Gouano,Prince-Désir,Gnahoré Gouano,28,1993-12-24,Paris,France,France,186 cm,81 kg,False,https://media-2.api-sports.io/football/players/21380.png,61,2018
21637,Emmanuel Imorou,Emmanuel,Imorou,34,1988-09-16,Bourges,France,Benin,181 cm,78 kg,False,https://media-1.api-sports.io/football/players/21637.png,61,2018
21644,P. Oniangué,Prince Alban,Oniangué,34,1988-11-04,Paris,France,Congo,190 cm,78 kg,False,https://media-3.api-sports.io/football/players/21644.png,61,2018
21698,Fouad Chafik,Fouad,Chafik,36,1986-10-16,Pierrelatte,France,Morocco,183 cm,72 kg,False,https://media-2.api-sports.io/football/players/21698.png,61,2018
22104,Y. Salibur,Yannis,Salibur,31,1991-01-24,Saint-Denis,France,France,177 cm,76 kg,False,https://media-1.api-sports.io/football/players/22104.png,61,2018
22143,Yannick Cahuzac,Yannick,Cahuzac,37,1985-01-18,Ajaccio,France,France,178 cm,72 kg,False,https://media-3.api-sports.io/football/players/22143.png,61,2018
22162,R. Coly,Racine,Coly,27,1995-12-08,Dakar,Senegal,Senegal,185 cm,70 kg,False,https://media-3.api-sports.io/football/players/22162.png,61,2018
22226,Jérémy Pied,Jérémy,Pied,33,1989-02-23,Grenoble,France,France,173 cm,69 kg,False,https://media-3.api-sports.io/football/players/22226.png,61,2018
22253,Benjamin Corgnet,Benjamin,Corgnet,35,1987-04-06,Thionville,France,France,180 cm,73 kg,False,https://media-3.api-sports.io/football/players/22253.png,61,2018
22268,I. Saadi,Idriss,Saadi,31,1992-02-08,Valence,France,Algeria,186 cm,85 kg,False,https://media-2.api-sports.io/football/players/22268.png,61,2018
84063,Harrison Manzala Tusumgama,Harrison,Manzala Tusumgama,29,1994-03-06,Aubervilliers,France,Congo DR,177 cm,71 kg,False,https://media-3.api-sports.io/football/players/84063.png,61,2018
85682,J. Louis,Jeff,Louis,29,1992-08-08,Port-au-Prince,Haiti,Haiti,171 cm,74 kg,False,https://media-1.api-sports.io/football/players/85682.png,61,2018
85685,Thibault Giresse,Thibault,Giresse,37,1981-05-25,Talence,France,France,172 cm,69 kg,False,https://media-3.api-sports.io/football/players/85685.png,61,2018
114,Adrien Silva,Adrien Sébastien,Perruchet da Silva,34,1989-03-15,Angoulême,France,Portugal,171 cm,72 kg,False,https://media-2.api-sports.io/football/players/114.png,61,2018
1903,T. Hubočan,Tomáš,Hubočan,38,1985-09-17,Žilina,Slovakia,Slovakia,184 cm,70 kg,False,https://media-2.api-sports.io/football/players/1903.png,61,2018
3432,A. Waris,Abdul Majeed,Waris,32,1991-09-19,Tamale,Ghana,Ghana,172 cm,71 kg,False,https://media-3.api-sports.io/football/players/3432.png,61,2018
20616,Thomas Mady Chris Touré,Thomas Mady Chris,Touré,29,1993-12-27,Grasse,France,Côte d'Ivoire,175 cm,73 kg,False,https://media-1.api-sports.io/football/players/20616.png,61,2018
21157,M. Soula,Mazire,Soula,25,1998-06-06,,France,France,,,False,https://media-1.api-sports.io/football/players/21157.png,61,2018
21260,A. Alégué,Alexis,Alégué Elandi,27,1996-12-23,Yaoundé,Cameroon,Cameroon,175 cm,68 kg,False,https://media-3.api-sports.io/football/players/21260.png,61,2018
21444,P. Valdivia,Pierrick,Valdivia,33,1988-04-18,Paris,France,France,185 cm,70 kg,False,https://media-2.api-sports.io/football/players/21444.png,61,2018
21634,Romain Genevois,Romain,Genevois,32,1987-10-28,L'Estère,Haiti,Haiti,182 cm,79 kg,False,https://media-1.api-sports.io/football/players/21634.png,61,2018
21643,A. Ndom,Aly,Ndom,27,1996-05-30,Pontoise,France,France,188 cm,86 kg,False,https://media-2.api-sports.io/football/players/21643.png,61,2018
21700,W. Lautoa,Wesley,Lautoa,34,1987-08-25,Ëpernay,France,France,184 cm,87 kg,False,https://media-2.api-sports.io/football/players/21700.png,61,2018
21703,C. Yamberé,Cédric,Yambéré,33,1990-11-06,Bordeaux,France,Central African Republic,191 cm,81 kg,False,https://media-3.api-sports.io/football/players/21703.png,61,2018
21704,M. Abeid,Mehdi,Abeid,31,1992-08-06,Montreuil,France,Algeria,181 cm,81 kg,False,https://media-3.api-sports.io/football/players/21704.png,61,2018
22017,V. Pinson,Virgile Jacky Marcel,Pinson,27,1996-02-22,,France,France,177 cm,,False,https://media-2.api-sports.io/football/players/22017.png,61,2018
22131,M. Goicoechea,Mauro Daniel,Goicoechea Furia,35,1988-03-27,Montevideo,Uruguay,Uruguay,186 cm,82 kg,False,https://media-2.api-sports.io/football/players/22131.png,61,2018
22255,A. Gonçalves,Anthony,Gonçalves,37,1986-03-06,Chartres,France,France,179 cm,83 kg,False,https://media-3.api-sports.io/football/players/22255.png,61,2018
50049,Préjuce Niguimbé Nakoulma,Préjuce Niguimbé,Nakoulma,33,1987-04-21,Ouagadougou,Burkina Faso,Burkina Faso,176 cm,72 kg,False,https://media-2.api-sports.io/football/players/50049.png,61,2018
51153,R. Métanire,Romain,Métanire,32,1990-03-28,Metz,France,Madagascar,178 cm,73 kg,False,https://media-3.api-sports.io/football/players/51153.png,61,2018
66207,Christian Kouakou Yao,Christian,Kouakou Yao,32,1991-03-01,Abidjan,Côte d'Ivoire,Côte d'Ivoire,182 cm,72 kg,False,https://media-2.api-sports.io/football/players/66207.png,61,2018
83060,Abdoul Razzagui Camara,Abdoul Razzagui,Camara,28,1990-02-20,Mamou,Guinea,Guinea,178 cm,71 kg,False,https://media-3.api-sports.io/football/players/83060.png,61,2018
84054,E. Sala,Emiliano,Sala,31,1990-10-31,Cululu' las Colonias,Argentina,Argentina,187 cm,75 kg,False,https://media-2.api-sports.io/football/players/84054.png,61,2018
122,Jordi Mboula,Jordi,Mboula Queralt,24,1999-03-16,Granollers,Spain,Spain,183 cm,74 kg,False,https://media-1.api-sports.io/football/players/122.png,61,2018
268,I. Hemans Arday,Isaac,Hemans Arday,27,1996-12-26,,France,France,,,False,https://media-2.api-sports.io/football/players/268.png,61,2018
1258,A. Lauray,Alexandre,Lauray,26,1997-03-18,,France,France,175 cm,64 kg,False,https://media-2.api-sports.io/football/players/1258.png,61,2018
2707,O. El Hajjam,Oualid,El Hajjam,32,1991-02-19,Châteauroux,France,Morocco,181 cm,72 kg,False,https://media-2.api-sports.io/football/players/2707.png,61,2018
2718,R. Alioui,Rachid,Alioui,31,1992-06-18,La Rochelle,France,Morocco,186 cm,81 kg,False,https://media-1.api-sports.io/football/players/2718.png,61,2018
2993,C. N&apos;Doye,Cheikh,N'Doye,37,1986-03-29,Rufisque,Senegal,Senegal,192 cm,90 kg,False,https://media-2.api-sports.io/football/players/2993.png,61,2018
14474,K. Rimane,Kévin Ramon,Rimane,32,1991-02-23,Cayenne,French Guiana,French Guiana,181 cm,74 kg,False,https://media-3.api-sports.io/football/players/14474.png,61,2018
21084,J. Homawoo,Josué,Homawoo,26,1997-11-12,Lomé,Togo,Togo,191 cm,,False,https://media-3.api-sports.io/football/players/21084.png,61,2018
21136,L. Butelle,Ludovic,Butelle,40,1983-04-03,Reims,France,France,188 cm,84 kg,False,https://media-1.api-sports.io/football/players/21136.png,61,2018
21389,G. Traoré,Gaoussou Boubacar,Traoré,24,1999-12-04,Amiens,France,France,178 cm,63 kg,False,https://media-1.api-sports.io/football/players/21389.png,61,2018
21428,B. Valette,Baptiste,Valette,31,1992-09-01,Sète,France,France,185 cm,80 kg,False,https://media-3.api-sports.io/football/players/21428.png,61,2018
21433,F. Miguel,Florian,Miguel,27,1996-09-01,Brugge,France,France,179 cm,70 kg,False,https://media-2.api-sports.io/football/players/21433.png,61,2018
21446,A. Bobichon,Antonin,Bobichon,28,1995-09-14,,France,France,178 cm,72 kg,False,https://media-2.api-sports.io/football/players/21446.png,61,2018
21490,C. Kerbrat,Christophe,Kerbrat,37,1986-08-02,Brest,France,France,185 cm,74 kg,False,https://media-2.api-sports.io/football/players/21490.png,61,2018
22009,N. Mbemba,Nolan Jean Pierre,Mbemba Batina,28,1995-02-19,Amiens,France,Congo,181 cm,72 kg,False,https://media-3.api-sports.io/football/players/22009.png,61,2018
22089,P. Polomat,Pierre-Yves Nicolas,Polomat,30,1993-12-27,Fort-de-France,Martinique,France,183 cm,78 kg,False,https://media-1.api-sports.io/football/players/22089.png,61,2018
22098,V. Vada,Valentín,Vada,27,1996-03-06,San Jorge,Argentina,Argentina,175 cm,71 kg,False,https://media-2.api-sports.io/football/players/22098.png,61,2018
22101,M. Gueye,Makhtar,Gueye,26,1997-12-04,,Senegal,Senegal,195 cm,90 kg,False,https://media-3.api-sports.io/football/players/22101.png,61,2018
22144,M. Dossevi,Mathieu,Cangni Dossevi,35,1988-02-12,Chambray-lès-Tours,France,Togo,172 cm,65 kg,False,https://media-2.api-sports.io/football/players/22144.png,61,2018
22246,L. Koné,Lamine,Koné,34,1989-02-01,Paris,France,Côte d'Ivoire,189 cm,90 kg,False,https://media-2.api-sports.io/football/players/22246.png,61,2018
95,B. Badiashile,Benoît Ntambue,Badiashile Mukinayi Baya,22,2001-03-26,Limoges,France,France,194 cm,75 kg,False,https://media-2.api-sports.io/football/players/95.png,61,2018
256,Dani Alves,Daniel,Alves da Silva,40,1983-05-06,Juazeiro,Brazil,Brazil,172 cm,70 kg,False,https://media-3.api-sports.io/football/players/256.png,61,2018
649,J. Denayer,Jason Grégory Marianne,Denayer,28,1995-06-28,Jette,Belgium,Belgium,184 cm,70 kg,False,https://media-2.api-sports.io/football/players/649.png,61,2018
661,O. Ndiaye,Ousseynou,Ndiaye,25,1998-11-24,Leona Thiaroye,Senegal,Senegal,,,False,https://media-1.api-sports.io/football/players/661.png,61,2018
669,Y. Fékir,Yassin,Fékir,26,1997-05-05,Lyon,France,France,170 cm,65 kg,False,https://media-2.api-sports.io/football/players/669.png,61,2018
1274,A. Cornelius,Andreas Evald,Cornelius,30,1993-03-16,København,Denmark,Denmark,193 cm,91 kg,False,https://media-2.api-sports.io/football/players/1274.png,61,2018
2736,L. Lerager,Lukas,Reiff Lerager,30,1993-07-12,,Denmark,Denmark,188 cm,80 kg,False,https://media-2.api-sports.io/football/players/2736.png,61,2018
2850,K. Johnsson,Karl-Johan Anton,Johnsson,33,1990-01-28,,Sweden,Sweden,188 cm,84 kg,False,https://media-3.api-sports.io/football/players/2850.png,61,2018
2959,B. Srarfi,Bassem,Srarfi,26,1997-06-25,Tunis,Tunisia,Tunisia,176 cm,71 kg,False,https://media-1.api-sports.io/football/players/2959.png,61,2018
2986,É. Mendy,Édouard Osoque,Mendy,31,1992-03-01,Montivilliers,France,Senegal,194 cm,86 kg,False,https://media-2.api-sports.io/football/players/2986.png,61,2018
3378,K. Adénon,Abdoul Khaled,Akiola Adénon,38,1985-07-29,Allahé,Benin,Benin,180 cm,72 kg,False,https://media-1.api-sports.io/football/players/3378.png,61,2018
21388,C. Timite,Cheick Aymar,Timité,25,1997-11-20,Abidjan,Côte d'Ivoire,Côte d'Ivoire,180 cm,79 kg,False,https://media-2.api-sports.io/football/players/21388.png,61,2018
21391,Q. Cornette,Quentin,Cornette,29,1994-01-17,La Ciotat,France,France,172 cm,75 kg,False,https://media-1.api-sports.io/football/players/21391.png,61,2018
21452,P. Vlachodimos,Panagiotis,Vlachodimos,32,1991-10-12,Stuttgart,Germany,Greece,184 cm,74 kg,False,https://media-3.api-sports.io/football/players/21452.png,61,2018
21486,Pedro Rebocho,Pedro Miguel,Braga Rebocho,28,1995-01-23,Évora,Portugal,Portugal,174 cm,69 kg,False,https://media-3.api-sports.io/football/players/21486.png,61,2018
21489,J. Ikoko,Jordan,Ikoko,29,1994-02-03,Montereau,France,Congo DR,177 cm,60 kg,False,https://media-3.api-sports.io/football/players/21489.png,61,2018
21652,C. Ninga,Rodrigue Casimir,Ninga,30,1993-05-17,N'Djamena,Chad,Chad,186 cm,81 kg,False,https://media-1.api-sports.io/football/players/21652.png,61,2018
22248,P. Martínez,Pablo Jean Antoine,Martínez,34,1989-02-21,Martigues,France,France,182 cm,77 kg,False,https://media-3.api-sports.io/football/players/22248.png,61,2018
22266,S. Grandsir,Samuel,Grandsir,27,1996-08-14,Evreux,France,France,170 cm,65 kg,False,https://media-3.api-sports.io/football/players/22266.png,61,2018
85703,T. Carrique,Thomas,Carrique,24,1999-02-26,Tarbes,France,France,173 cm,72 kg,False,https://media-3.api-sports.io/football/players/85703.png,61,2018
92,D. Subašić,Danijel,Subašić,39,1984-10-27,Zadar,Croatia,Croatia,191 cm,84 kg,False,https://media-3.api-sports.io/football/players/92.png,61,2018
259,Thiago Silva,Thiago,Emiliano da Silva,39,1984-09-22,Rio de Janeiro,Brazil,Brazil,183 cm,79 kg,False,https://media-1.api-sports.io/football/players/259.png,61,2018
264,T. Meunier,Thomas André,Meunier,32,1991-09-12,Sainte-Ode,Belgium,Belgium,191 cm,90 kg,False,https://media-2.api-sports.io/football/players/264.png,61,2018
269,C. Nkunku,Christopher Alan,Nkunku,26,1997-11-14,Lagny-sur-Marne,France,France,178 cm,68 kg,False,https://media-1.api-sports.io/football/players/269.png,61,2018
275,E. Choupo-Moting,Eric Maxim,Choupo-Moting,34,1989-03-23,Hamburg,Germany,Cameroon,191 cm,90 kg,False,https://media-3.api-sports.io/football/players/275.png,61,2018
1267,Y. Benrahou,Yassine Otmane,Benrahou,24,1999-01-24,Blanc-Mesnil,France,Morocco,170 cm,68 kg,False,https://media-1.api-sports.io/football/players/1267.png,61,2018
1811,A. Touré,Almamy,Touré,27,1996-04-28,Bamako,Mali,Mali,183 cm,81 kg,False,https://media-1.api-sports.io/football/players/1811.png,61,2018
1915,B. Sarr,Bouna Junior,Sarr,31,1992-01-31,Lyon,France,Senegal,177 cm,69 kg,False,https://media-3.api-sports.io/football/players/1915.png,61,2018
2194,R. Bensebaïni,Amir Selmane Ramy,Bensebaïni,28,1995-04-16,Constantine,Algeria,Algeria,186 cm,82 kg,False,https://media-1.api-sports.io/football/players/2194.png,61,2018
2857,J. Durmaz,Jakup Jimmy,Durmaz,34,1989-03-22,Örebro,Sweden,Sweden,180 cm,69 kg,False,https://media-1.api-sports.io/football/players/2857.png,61,2018
21104,R. Kolo Muani,Randal,Kolo Muani,25,1998-12-05,Bondy,France,France,187 cm,77 kg,False,https://media-1.api-sports.io/football/players/21104.png,61,2018
21107,É. Youan,Thody Élie,Youan,24,1999-04-07,Nantes,France,France,183 cm,70 kg,False,https://media-3.api-sports.io/football/players/21107.png,61,2018
21570,N. Cozza,Nicolas Louis Marcel,Cozza,24,1999-01-08,Ganges,France,France,178 cm,72 kg,False,https://media-2.api-sports.io/football/players/21570.png,61,2018
22094,W. Fofana,Wesley Tidjan,Fofana,23,2000-12-17,,France,France,190 cm,84 kg,False,https://media-1.api-sports.io/football/players/22094.png,61,2018
22147,K. Koné,Kouadio Emmanuel,Koné,22,2001-05-17,Colombes,France,France,185 cm,80 kg,False,https://media-3.api-sports.io/football/players/22147.png,61,2018
22148,N. Ngoumou,Nathan,Ngoumou Minpole,23,2000-03-14,Toulouse,France,France,182 cm,70 kg,False,https://media-3.api-sports.io/football/players/22148.png,61,2018
22244,A. Caci,Anthony,Caci,26,1997-07-01,Forbach,France,France,184 cm,76 kg,False,https://media-3.api-sports.io/football/players/22244.png,61,2018
22250,M. Simakan,Mohamed,Simakan,23,2000-05-03,Marseille,France,France,187 cm,82 kg,False,https://media-3.api-sports.io/football/players/22250.png,61,2018
22264,L. Ajorque,Ludovic,Ajorque,29,1994-02-25,Saint-Denis,Réunion,France,197 cm,82 kg,False,https://media-3.api-sports.io/football/players/22264.png,61,2018
90594,E. Ebimbe,Éric Junior,Dina Ebimbe,23,2000-11-21,Stains,France,France,183 cm,66 kg,False,https://media-2.api-sports.io/football/players/90594.png,61,2018
270,S. Nsoki,Stanley Pierre,Nsoki,24,1999-04-09,Poissy,France,France,184 cm,77 kg,False,https://media-1.api-sports.io/football/players/270.png,61,2018
664,L. Tousart,Lucas Simon Pierre,Tousart,26,1997-04-29,Arras,France,France,185 cm,83 kg,False,https://media-1.api-sports.io/football/players/664.png,61,2018
1275,N. de Préville,Nicolas,de Préville,32,1991-01-08,Chambray-lès-Tours,France,France,177 cm,77 kg,False,https://media-1.api-sports.io/football/players/1275.png,61,2018
1413,K. Mbodji,Serigne Modou Kara,Mbodji,34,1989-11-22,Diasse,Senegal,Senegal,192 cm,85 kg,False,https://media-1.api-sports.io/football/players/1413.png,61,2018
2192,T. Koubek,Tomáš,Koubek,31,1992-08-26,Hradec Králové,Czech Republic,Czech Republic,197 cm,98 kg,False,https://media-1.api-sports.io/football/players/2192.png,61,2018
2946,O. Haddadi,Oussama,Haddadi,31,1992-01-28,Tunis,Tunisia,Tunisia,184 cm,79 kg,False,https://media-1.api-sports.io/football/players/2946.png,61,2018
8621,S. Peeters,Stef,Peeters,31,1992-02-09,Bree,Belgium,Belgium,188 cm,75 kg,False,https://media-2.api-sports.io/football/players/8621.png,61,2018
15804,R. Kurzawa,Rafał Maciej,Kurzawa,30,1993-01-29,Wieruszów,Poland,Poland,182 cm,73 kg,False,https://media-2.api-sports.io/football/players/15804.png,61,2018
21155,W. Kanga,Aka Wilfried,Kanga,25,1998-02-21,Montreuil,France,Côte d'Ivoire,185 cm,76 kg,False,https://media-1.api-sports.io/football/players/21155.png,61,2018
21393,S. Guirassy,Serhou Yadaly,Guirassy,27,1996-03-12,Arles,France,Guinea,187 cm,82 kg,False,https://media-1.api-sports.io/football/players/21393.png,61,2018
21431,L. Landre,Loïck,Landre,31,1992-05-05,Aubervilliers,France,France,182 cm,75 kg,False,https://media-1.api-sports.io/football/players/21431.png,61,2018
21492,J. Larsson,Johan Erik,Liebert Larsson,33,1990-05-05,Kinna,Sweden,Sweden,181 cm,75 kg,False,https://media-2.api-sports.io/football/players/21492.png,61,2018
21509,M. Thuram,Marcus Lilian,Thuram-Ulien,26,1997-08-06,Parma,Italy,France,192 cm,90 kg,False,https://media-2.api-sports.io/football/players/21509.png,61,2018
21587,E. Skhiri,Ellyes Joris,Skhiri,28,1995-05-10,Lunel,France,Tunisia,185 cm,74 kg,False,https://media-2.api-sports.io/football/players/21587.png,61,2018
21593,J. Porsan-Clemente,Jérémie,Porsan-Clemente,26,1997-12-16,Schoelcher,Martinique,France,177 cm,63 kg,False,https://media-2.api-sports.io/football/players/21593.png,61,2018
21647,Y. Bammou,Yacine,Bammou,32,1991-09-11,Paris,France,Morocco,189 cm,78 kg,False,https://media-3.api-sports.io/football/players/21647.png,61,2018
22086,T. Kolodziejczak,Timothée,Kolodziejczak,32,1991-10-01,Arras,France,France,185 cm,75 kg,False,https://media-2.api-sports.io/football/players/22086.png,61,2018
22103,K. Monnet-Paquet,Kévin,Monnet-Paquet,35,1988-08-19,Bourgoin-Jallieu,France,France,184 cm,81 kg,False,https://media-3.api-sports.io/football/players/22103.png,61,2018
22135,L. Bessilé,Loïc Anthony,Bessilé,24,1999-02-19,Toulouse,France,Togo,182 cm,80 kg,False,https://media-3.api-sports.io/football/players/22135.png,61,2018
55533,T. Stavitski,Timo,Stavitski,24,1999-07-17,Kirkkonummi,Finland,Finland,180 cm,78 kg,False,https://media-3.api-sports.io/football/players/55533.png,61,2018
105,F. Ballo,Fodé,Ballo-Touré,26,1997-01-03,Conflans-Sainte-Honorine,France,Senegal,182 cm,70 kg,False,https://media-3.api-sports.io/football/players/105.png,61,2018
123,P. Pellegri,Pietro,Pellegri,22,2001-03-17,Genova,Italy,Italy,196 cm,78 kg,False,https://media-3.api-sports.io/football/players/123.png,61,2018
