team_id,team_name,team_code,team_country,team_founded,team_national,team_logo,venue_id,venue_name,venue_address,venue_city,venue_capacity,venue_surface,venue_image,league_id,season_id
165,Borussia Dortmund,DOR,Germany,1909.0,False,https://media-2.api-sports.io/football/teams/165.png,19381,SIGNAL IDUNA PARK,Strobelalle 50,Dortmund,81365,grass,https://media-3.api-sports.io/football/venues/19381.png,78,2013
166,Hannover 96,HAN,Germany,1896.0,False,https://media-2.api-sports.io/football/teams/166.png,18858,Heinz von Heiden-Arena,Robert-Enke-Str. 3,Hannover,49000,grass,https://media-1.api-sports.io/football/venues/18858.png,78,2013
167,1899 Hoffenheim,HOF,Germany,1899.0,False,https://media-1.api-sports.io/football/teams/167.png,724,PreZero Arena,Dietmar-Hopp-Straße 1,Sinsheim,30164,grass,https://media-2.api-sports.io/football/venues/724.png,78,2013
168,Bayer Leverkusen,BAY,Germany,1904.0,False,https://media-2.api-sports.io/football/teams/168.png,699,BayArena,Bismarckstr. 122-124,Leverkusen,30210,grass,https://media-1.api-sports.io/football/venues/699.png,78,2013
169,Eintracht Frankfurt,EIN,Germany,1899.0,False,https://media-1.api-sports.io/football/teams/169.png,10491,Deutsche Bank Park,Mörfelder Landstr. 362,Frankfurt am Main,52300,grass,https://media-2.api-sports.io/football/venues/10491.png,78,2013
170,FC Augsburg,AUG,Germany,1907.0,False,https://media-1.api-sports.io/football/teams/170.png,698,WWK Arena,Bürgermeister Ulrich-Straße 90,Augsburg,30662,grass,https://media-3.api-sports.io/football/venues/698.png,78,2013
171,FC Nurnberg,NUR,Germany,1900.0,False,https://media-2.api-sports.io/football/teams/171.png,713,Max-Morlock-Stadion,Max-Morlock-Platz 1,Nürnberg,50000,grass,https://media-2.api-sports.io/football/venues/713.png,78,2013
172,VfB Stuttgart,STU,Germany,1893.0,False,https://media-1.api-sports.io/football/teams/172.png,750,Mercedes-Benz-Arena,Mercedesstrasse 87,Stuttgart,60469,grass,https://media-2.api-sports.io/football/venues/750.png,78,2013
174,FC Schalke 04,SCH,Germany,1904.0,False,https://media-2.api-sports.io/football/teams/174.png,741,VELTINS-Arena,Arenaring 1,Gelsenkirchen,62271,grass,https://media-2.api-sports.io/football/venues/741.png,78,2013
175,Hamburger SV,HAM,Germany,1887.0,False,https://media-1.api-sports.io/football/teams/175.png,720,Volksparkstadion,Sylvester Allee 7,Hamburg,57030,grass,https://media-2.api-sports.io/football/venues/720.png,78,2013
744,Eintracht Braunschweig,BRA,Germany,1895.0,False,https://media-1.api-sports.io/football/teams/744.png,708,Eintracht-Stadion,Hamburger Straße 210,Braunschweig,24474,grass,https://media-1.api-sports.io/football/venues/708.png,78,2013
487,Lazio,LAZ,Italy,1900.0,False,https://media-1.api-sports.io/football/teams/487.png,910,Stadio Olimpico,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,grass,https://media-2.api-sports.io/football/venues/910.png,135,2013
488,Sassuolo,SAS,Italy,1922.0,False,https://media-3.api-sports.io/football/teams/488.png,935,MAPEI Stadium - Città del Tricolore,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,grass,https://media-2.api-sports.io/football/venues/935.png,135,2013
489,AC Milan,MIL,Italy,1899.0,False,https://media-2.api-sports.io/football/teams/489.png,907,Stadio Giuseppe Meazza,Via Piccolomini 5,Milano,80018,grass,https://media-3.api-sports.io/football/venues/907.png,135,2013
490,Cagliari,CAG,Italy,1920.0,False,https://media-2.api-sports.io/football/teams/490.png,12275,Unipol Domus,Via Raimondo Carta Raspi,Cagliari,16416,grass,https://media-1.api-sports.io/football/venues/12275.png,135,2013
491,Chievo,CHI,Italy,1929.0,False,https://media-2.api-sports.io/football/teams/491.png,890,Stadio Marc'Antonio Bentegodi,Piazzale Olimpia,Verona,39211,grass,https://media-2.api-sports.io/football/venues/890.png,135,2013
492,Napoli,NAP,Italy,1904.0,False,https://media-1.api-sports.io/football/teams/492.png,11904,Stadio Diego Armando Maradona,Pizzale Vincenzo Tecchio,Napoli,60240,grass,https://media-3.api-sports.io/football/venues/11904.png,135,2013
494,Udinese,UDI,Italy,1896.0,False,https://media-2.api-sports.io/football/teams/494.png,928,Dacia Arena,"Piazza le Repubblica Argentina, 3",Udine,25952,grass,https://media-2.api-sports.io/football/venues/928.png,135,2013
495,Genoa,GEN,Italy,1893.0,False,https://media-1.api-sports.io/football/teams/495.png,905,Stadio Comunale Luigi Ferraris,"Via Giovanni De Prà, 1",Genova,36703,grass,https://media-2.api-sports.io/football/venues/905.png,135,2013
496,Juventus,JUV,Italy,1897.0,False,https://media-2.api-sports.io/football/teams/496.png,909,Allianz Stadium,Strada Comunale di Altessano 131,Torino,45666,grass,https://media-1.api-sports.io/football/venues/909.png,135,2013
497,AS Roma,ROM,Italy,1927.0,False,https://media-2.api-sports.io/football/teams/497.png,910,Stadio Olimpico,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,grass,https://media-1.api-sports.io/football/venues/910.png,135,2013
498,Sampdoria,SAM,Italy,1946.0,False,https://media-3.api-sports.io/football/teams/498.png,905,Stadio Comunale Luigi Ferraris,"Via Giovanni De Prà, 1",Genova,36703,grass,https://media-2.api-sports.io/football/venues/905.png,135,2013
499,Atalanta,ATA,Italy,1907.0,False,https://media-2.api-sports.io/football/teams/499.png,879,Gewiss Stadium,Viale Giulio Cesare 18,Bergamo,21300,grass,https://media-1.api-sports.io/football/venues/879.png,135,2013
500,Bologna,BOL,Italy,1909.0,False,https://media-3.api-sports.io/football/teams/500.png,881,Stadio Renato Dall'Ara,"Via Andrea Costa, 174",Bologna,39279,grass,https://media-3.api-sports.io/football/venues/881.png,135,2013
502,Fiorentina,FIO,Italy,1926.0,False,https://media-3.api-sports.io/football/teams/502.png,902,Stadio Artemio Franchi,Viale Manfredo Fanti 14,Firenze,43147,grass,https://media-1.api-sports.io/football/venues/902.png,135,2013
503,Torino,TOR,Italy,1906.0,False,https://media-2.api-sports.io/football/teams/503.png,943,Stadio Olimpico Grande Torino,"Corso Sebastopoli 123, Santa Rita",Torino,27958,grass,https://media-3.api-sports.io/football/venues/943.png,135,2013
504,Verona,VER,Italy,1903.0,False,https://media-3.api-sports.io/football/teams/504.png,890,Stadio Marc'Antonio Bentegodi,Piazzale Olimpia,Verona,39211,grass,https://media-1.api-sports.io/football/venues/890.png,135,2013
505,Inter,INT,Italy,1908.0,False,https://media-1.api-sports.io/football/teams/505.png,907,Stadio Giuseppe Meazza,Via Piccolomini 5,Milano,80018,grass,https://media-3.api-sports.io/football/venues/907.png,135,2013
523,Parma,PAR,Italy,1913.0,False,https://media-2.api-sports.io/football/teams/523.png,921,Stadio Ennio Tardini,"Via Partigiani d&apos;Italia, 1",Parma,21473,grass,https://media-2.api-sports.io/football/venues/921.png,135,2013
868,Livorno,LIV,Italy,1915.0,False,https://media-3.api-sports.io/football/teams/868.png,912,Stadio Armando Picchi,Piazzale Montello 14,Livorno,19238,grass,https://media-2.api-sports.io/football/venues/912.png,135,2013
1580,Catania,CAT,Italy,1908.0,False,https://media-3.api-sports.io/football/teams/1580.png,887,Stadio Angelo Massimino,Piazza Vincenzo Spedini,Catania,20104,grass,https://media-1.api-sports.io/football/venues/887.png,135,2013
193,PEC Zwolle,ZWO,Netherlands,1910.0,False,https://media-2.api-sports.io/football/teams/193.png,1160,MAC³PARK Stadion,Stadionplein 1,Zwolle,14000,artificial turf,https://media-1.api-sports.io/football/venues/1160.png,88,2013
194,Ajax,AJA,Netherlands,1900.0,False,https://media-1.api-sports.io/football/teams/194.png,1117,Johan Cruijff Arena,ArenA Boulevard 1,Amsterdam,54990,grass,https://media-2.api-sports.io/football/venues/1117.png,88,2013
197,PSV Eindhoven,PSV,Netherlands,1913.0,False,https://media-3.api-sports.io/football/teams/197.png,1143,Philips Stadion,Frederiklaan 10,Eindhoven,36150,grass,https://media-1.api-sports.io/football/venues/1143.png,88,2013
198,ADO Den Haag,HAA,Netherlands,1905.0,False,https://media-1.api-sports.io/football/teams/198.png,19212,Bingoal Stadion,Haags Kwartier 55,&apos;s-gravenhage,15000,artificial turf,https://media-2.api-sports.io/football/venues/19212.png,88,2013
200,Vitesse,VIT,Netherlands,1892.0,False,https://media-3.api-sports.io/football/teams/200.png,1155,GelreDome,Batavierenweg 25,Arnhem,25500,grass,https://media-1.api-sports.io/football/venues/1155.png,88,2013
201,AZ Alkmaar,ALK,Netherlands,1967.0,False,https://media-1.api-sports.io/football/teams/201.png,1119,AFAS Stadion,Stadionweg 1,Alkmaar,19500,grass,https://media-2.api-sports.io/football/venues/1119.png,88,2013
202,Groningen,GRO,Netherlands,1971.0,False,https://media-3.api-sports.io/football/teams/202.png,12276,Euroborg,Boumaboulevard 41,Groningen,22579,grass,https://media-1.api-sports.io/football/venues/12276.png,88,2013
203,NAC Breda,BRE,Netherlands,1912.0,False,https://media-3.api-sports.io/football/teams/203.png,1139,Rat Verlegh Stadion,Stadionstraat 23,Breda,19000,grass,https://media-1.api-sports.io/football/venues/1139.png,88,2013
206,Heracles,HER,Netherlands,1903.0,False,https://media-3.api-sports.io/football/teams/206.png,11906,Erve Asito,Van Riemsdijkplein 1,Almelo,13500,artificial turf,https://media-1.api-sports.io/football/venues/11906.png,88,2013
207,Utrecht,UTR,Netherlands,1970.0,False,https://media-3.api-sports.io/football/teams/207.png,1154,Stadion Galgenwaard,Herculesplein 241,Utrecht,23750,grass,https://media-3.api-sports.io/football/venues/1154.png,88,2013
209,Feyenoord,FEY,Netherlands,1908.0,False,https://media-1.api-sports.io/football/teams/209.png,1128,Stadion Feijenoord,Van Zandvlietplein 1,Rotterdam,47625,grass,https://media-1.api-sports.io/football/venues/1128.png,88,2013
210,Heerenveen,HEE,Netherlands,1920.0,False,https://media-2.api-sports.io/football/teams/210.png,1132,Abe Lenstra Stadion,Abe Lenstra boulevard 19,Heerenveen,27224,grass,https://media-1.api-sports.io/football/venues/1132.png,88,2013
410,GO Ahead Eagles,EAG,Netherlands,1971.0,False,https://media-3.api-sports.io/football/teams/410.png,1130,De Adelaarshorst,Vetkampstraat 1,Deventer,10400,grass,https://media-3.api-sports.io/football/venues/1130.png,88,2013
413,NEC Nijmegen,NIJ,Netherlands,1900.0,False,https://media-2.api-sports.io/football/teams/413.png,1140,Goffertstadion,Stadionplein 1,Nijmegen,12501,grass,https://media-3.api-sports.io/football/venues/1140.png,88,2013
414,Roda,ROD,Netherlands,1962.0,False,https://media-1.api-sports.io/football/teams/414.png,1146,Parkstad Limburg Stadion,Roda J.C. Ring 1,Kerkrade,19979,grass,https://media-2.api-sports.io/football/venues/1146.png,88,2013
415,Twente,TWE,Netherlands,1965.0,False,https://media-3.api-sports.io/football/teams/415.png,1153,De Grolsch Veste,Colosseum 65,Enschede,30205,grass,https://media-3.api-sports.io/football/venues/1153.png,88,2013
417,Waalwijk,WAA,Netherlands,1940.0,False,https://media-2.api-sports.io/football/teams/417.png,1144,Mandemakers Stadion,Akkerlaan 2,Waalwijk,7508,artificial turf,https://media-3.api-sports.io/football/venues/1144.png,88,2013
420,Cambuur,CAM,Netherlands,1964.0,False,https://media-1.api-sports.io/football/teams/420.png,12680,Cambuur Stadion,Cambuurplein 44,Leeuwarden,11230,artificial turf,https://media-2.api-sports.io/football/venues/12680.png,88,2013
211,Benfica,BEN,Portugal,1904.0,False,https://media-1.api-sports.io/football/teams/211.png,1265,Estádio do Sport Lisboa e Benfica (da Luz),Rua José Maria Nicolau,Lisboa,65647,grass,https://media-3.api-sports.io/football/venues/1265.png,94,2013
212,FC Porto,POR,Portugal,1893.0,False,https://media-3.api-sports.io/football/teams/212.png,1286,Estádio Do Dragão,Via Futebol Clube do Porto,Porto,50399,grass,https://media-2.api-sports.io/football/venues/1286.png,94,2013
214,Maritimo,MAR,Portugal,1910.0,False,https://media-3.api-sports.io/football/teams/214.png,1279,Estádio dos Barreiros,Rua do Dr. Pita,Ilha da Madeira,10932,grass,https://media-2.api-sports.io/football/venues/1279.png,94,2013
217,SC Braga,BRA,Portugal,1921.0,False,https://media-3.api-sports.io/football/teams/217.png,1291,Estádio Municipal de Braga,Avenida do Estádio,Braga,30286,grass,https://media-2.api-sports.io/football/venues/1291.png,94,2013
219,Vitoria Setubal,SET,Portugal,1910.0,False,https://media-2.api-sports.io/football/teams/219.png,1296,Estádio do Bonfim,Praça Vitoria Futebol Clube,Setúbal,18694,grass,https://media-2.api-sports.io/football/venues/1296.png,94,2013
221,Belenenses,BEL,Portugal,1919.0,False,https://media-1.api-sports.io/football/teams/221.png,1262,Estádio Nacional,,"Jamor, Oeiras",38000,grass,https://media-3.api-sports.io/football/venues/1262.png,94,2013
224,Guimaraes,GUI,Portugal,1922.0,False,https://media-1.api-sports.io/football/teams/224.png,1295,Estádio Dom Afonso Henriques,Rua de São Gonçalo 505,Guimarães,30165,grass,https://media-3.api-sports.io/football/venues/1295.png,94,2013
225,Nacional,NAC,Portugal,1910.0,False,https://media-1.api-sports.io/football/teams/225.png,1281,Estádio da Madeira,"Rua do Esmeraldo, nº 46",Ilha da Madeira,5200,grass,https://media-2.api-sports.io/football/venues/1281.png,94,2013
226,Rio Ave,RIO,Portugal,1939.0,False,https://media-1.api-sports.io/football/teams/226.png,1288,Estádio do Rio Ave Futebol Clube,Rua Dona Maria Pães Ribeiro,Vila do Conde,12815,grass,https://media-1.api-sports.io/football/venues/1288.png,94,2013
228,Sporting CP,SPO,Portugal,1906.0,False,https://media-3.api-sports.io/football/teams/228.png,1293,Estádio José Alvalade,Rua Professor Fernando da Fonseca,Lisboa,50466,grass,https://media-3.api-sports.io/football/venues/1293.png,94,2013
230,Estoril,EST,Portugal,1939.0,False,https://media-1.api-sports.io/football/teams/230.png,1274,Estádio António Coimbra da Mota,Rua Dom Bosco,Estoril,8015,grass,https://media-1.api-sports.io/football/venues/1274.png,94,2013
234,Pacos Ferreira,FER,Portugal,1950.0,False,https://media-2.api-sports.io/football/teams/234.png,1283,Estádio da Capital do Móvel,"Rua do Estádio, Apartado 26",Paços de Ferreira,9146,grass,https://media-3.api-sports.io/football/venues/1283.png,94,2013
239,Academica,ACA,Portugal,1887.0,False,https://media-2.api-sports.io/football/teams/239.png,1263,Estádio EFAPEL,Rua Dom Manuel I,Coimbra,30075,grass,https://media-2.api-sports.io/football/venues/1263.png,94,2013
240,Arouca,ARO,Portugal,1951.0,False,https://media-1.api-sports.io/football/teams/240.png,1275,Estádio Municipal de Arouca,Afonso Pinto Magalhães Valdasna,Arouca,7000,grass,https://media-2.api-sports.io/football/venues/1275.png,94,2013
762,GIL Vicente,VIC,Portugal,1924.0,False,https://media-2.api-sports.io/football/teams/762.png,2811,Estádio Cidade de Barcelos,"strada Nacional 103, Vila Boa",Barcelos,12046,grass,https://media-1.api-sports.io/football/venues/2811.png,94,2013
807,Olhanense,OLH,Portugal,1912.0,False,https://media-1.api-sports.io/football/teams/807.png,2816,Estádio José Arcanjo,"Apartado 104, Rua da Feira",Olhão,11662,grass,https://media-3.api-sports.io/football/venues/2816.png,94,2013
529,Barcelona,BAR,Spain,1899.0,False,https://media-2.api-sports.io/football/teams/529.png,18630,Spotify Camp Nou,Carrer d&apos;Arístides Maillol,Barcelona,99787,grass,https://media-2.api-sports.io/football/venues/18630.png,140,2013
530,Atletico Madrid,MAD,Spain,1903.0,False,https://media-2.api-sports.io/football/teams/530.png,19217,Estádio Cívitas Metropolitano,Rosas,Madrid,68456,grass,https://media-3.api-sports.io/football/venues/19217.png,140,2013
531,Athletic Club,BIL,Spain,1898.0,False,https://media-2.api-sports.io/football/teams/531.png,1460,San Mamés Barria,Rafael Moreno Pitxitxi Kalea,Bilbao,53289,grass,https://media-1.api-sports.io/football/venues/1460.png,140,2013
532,Valencia,VAL,Spain,1919.0,False,https://media-1.api-sports.io/football/teams/532.png,1497,Estadio de Mestalla,Avenida de Suecia,Valencia,55000,grass,https://media-1.api-sports.io/football/venues/1497.png,140,2013
533,Villarreal,VIL,Spain,1923.0,False,https://media-1.api-sports.io/football/teams/533.png,1498,Estadio de la Cerámica,Plaza Labrador,Villarreal,24500,grass,https://media-2.api-sports.io/football/venues/1498.png,140,2013
535,Malaga,MAL,Spain,1948.0,False,https://media-2.api-sports.io/football/teams/535.png,1483,Estadio La Rosaleda,Avenida de la Palmilla / Paseo de Martiricos,Málaga,30389,grass,https://media-1.api-sports.io/football/venues/1483.png,140,2013
536,Sevilla,SEV,Spain,1890.0,False,https://media-1.api-sports.io/football/teams/536.png,1494,Estadio Ramón Sánchez Pizjuán,Avenida de Eduardo Dato,Sevilla,48649,grass,https://media-2.api-sports.io/football/venues/1494.png,140,2013
538,Celta Vigo,CEL,Spain,1923.0,False,https://media-2.api-sports.io/football/teams/538.png,1467,Abanca-Balaídos,Avenida de Balaídos,Vigo,31800,grass,https://media-1.api-sports.io/football/venues/1467.png,140,2013
539,Levante,LEV,Spain,1909.0,False,https://media-1.api-sports.io/football/teams/539.png,1482,Estadio Ciudad de Valencia,Calle San Vicente de Paúl 44,Valencia,25534,grass,https://media-3.api-sports.io/football/venues/1482.png,140,2013
540,Espanyol,ESP,Spain,1900.0,False,https://media-3.api-sports.io/football/teams/540.png,1474,RCDE Stadium,Avenida Baix Llobregat 100,Cornella de Llobregat,40423,grass,https://media-2.api-sports.io/football/venues/1474.png,140,2013
541,Real Madrid,REA,Spain,1902.0,False,https://media-3.api-sports.io/football/teams/541.png,1456,Estadio Santiago Bernabéu,"Avenida de Concha Espina 1, Chamartín",Madrid,85454,grass,https://media-2.api-sports.io/football/venues/1456.png,140,2013
543,Real Betis,BET,Spain,1907.0,False,https://media-3.api-sports.io/football/teams/543.png,1489,Estadio Benito Villamarín,Avenida de Heliópolis,Sevilla,60721,grass,https://media-2.api-sports.io/football/venues/1489.png,140,2013
546,Getafe,GET,Spain,1983.0,False,https://media-1.api-sports.io/football/teams/546.png,1476,Coliseum Alfonso Pérez,Avenida de Teresa de Calcuta,Getafe,17393,grass,https://media-2.api-sports.io/football/venues/1476.png,140,2013
548,Real Sociedad,RSO,Spain,1909.0,False,https://media-2.api-sports.io/football/teams/548.png,1491,Reale Arena,Paseo de Anoeta 1,Donostia-San Sebastián,39500,grass,https://media-2.api-sports.io/football/venues/1491.png,140,2013
715,Granada CF,GRA,Spain,1931.0,False,https://media-1.api-sports.io/football/teams/715.png,1479,Estadio Nuevo Los Cármenes,Calle Pintor Manuel Maldonado,Granada,23156,grass,https://media-1.api-sports.io/football/venues/1479.png,140,2013
720,Valladolid,VAL,Spain,1928.0,False,https://media-1.api-sports.io/football/teams/720.png,1492,Estadio Municipal José Zorrilla,Avenida del Mundial 82,Valladolid,26512,grass,https://media-1.api-sports.io/football/venues/1492.png,140,2013
723,Almeria,ALM,Spain,1989.0,False,https://media-3.api-sports.io/football/teams/723.png,19216,Power Horse Stadium – Estadio de los Juegos Mediterráneos,Calle de Belladona,Almería,21350,grass,https://media-1.api-sports.io/football/venues/19216.png,140,2013
727,Osasuna,OSA,Spain,1920.0,False,https://media-1.api-sports.io/football/teams/727.png,1486,Estadio El Sadar,Carretera El Sadar,Iruñea,23576,grass,https://media-3.api-sports.io/football/venues/1486.png,140,2013
728,Rayo Vallecano,RAY,Spain,1924.0,False,https://media-3.api-sports.io/football/teams/728.png,1488,Estadio de Vallecas,Calle Payaso Fofó,Madrid,15500,grass,https://media-2.api-sports.io/football/venues/1488.png,140,2013
797,Elche,ELC,Spain,1923.0,False,https://media-1.api-sports.io/football/teams/797.png,1473,Estadio Manuel Martínez Valero,Avenida Manuel Martínez Valero 3,Elche,36017,grass,https://media-3.api-sports.io/football/venues/1473.png,140,2013
550,Shakhtar Donetsk,SHA,Ukraine,1936.0,False,https://media-1.api-sports.io/football/teams/550.png,1593,NSK Olimpijs'kyj,vul. Chervonoarmijs&apos;ka 55,Kiev,70050,grass,https://media-1.api-sports.io/football/venues/1593.png,333,2013
572,Dynamo Kyiv,DIN,Ukraine,1927.0,False,https://media-3.api-sports.io/football/teams/572.png,1593,NSK Olimpijs'kyj,vul. Chervonoarmijs&apos;ka 55,Kiev,70050,grass,https://media-3.api-sports.io/football/venues/1593.png,333,2013
599,Zorya Luhansk,ZOR,Ukraine,1923.0,False,https://media-2.api-sports.io/football/teams/599.png,1597,Slavutych-Arena,vul. Valeryja Lobanovskogo 21,Zaporozh&apos;ye,12000,grass,https://media-1.api-sports.io/football/venues/1597.png,333,2013
1121,Vorskla Poltava,VOR,Ukraine,1955.0,False,https://media-3.api-sports.io/football/teams/1121.png,1596,Stadion Vorskla im. Oleksiya Butov'skogo,pl. Majdan Nezalezhnosti 16,Poltava,24795,grass,https://media-3.api-sports.io/football/venues/1596.png,333,2013
2252,FC Mariupol,MAR,Ukraine,1938.0,False,https://media-1.api-sports.io/football/teams/2252.png,1594,Stadion im. Volodymyra Boyka,pr. Karpova 2,Mariupol&apos;,12680,grass,https://media-1.api-sports.io/football/venues/1594.png,333,2013
3614,Arsenal Kyiv,ARS,Ukraine,1934.0,False,https://media-1.api-sports.io/football/teams/3614.png,2417,Stadion Kolos,vul. Stadionna,Boryspil&apos;,5654,grass,https://media-2.api-sports.io/football/venues/2417.png,333,2013
3615,Chornomorets,ODE,Ukraine,1936.0,False,https://media-2.api-sports.io/football/teams/3615.png,2418,Stadion Chornomorets,,Odessa,34164,grass,https://media-1.api-sports.io/football/venues/2418.png,333,2013
3617,Karpaty,KAR,Ukraine,1963.0,False,https://media-2.api-sports.io/football/teams/3617.png,2420,Stadion Ukrajina,Lipova Aleja 5,L&apos;viv,28051,grass,https://media-3.api-sports.io/football/venues/2420.png,333,2013
3634,Volyn,VOL,Ukraine,1960.0,False,https://media-2.api-sports.io/football/teams/3634.png,2435,Stadion Avanhard,Prospekt Peremohi 7-A,Luts&apos;k,12080,grass,https://media-1.api-sports.io/football/venues/2435.png,333,2013
5627,Metalurh Zaporizhya,MET,Ukraine,2009.0,False,https://media-1.api-sports.io/football/teams/5627.png,1597,Slavutych-Arena,vul. Valeryja Lobanovskogo 21,Zaporozh&apos;ye,12000,grass,https://media-3.api-sports.io/football/venues/1597.png,333,2013
6498,Tavriya,TAV,Ukraine,1958.0,False,https://media-1.api-sports.io/football/teams/6498.png,4771,Stadion Mashynobudivnyk,provulok Sadovyj,Beryslav,1500,grass,https://media-2.api-sports.io/football/venues/4771.png,333,2013
9151,Dnipro Dnipropetrovsk,DNE,Ukraine,1918.0,False,https://media-2.api-sports.io/football/teams/9151.png,2426,Dnipro Arena,vul. Khersonska 7,Dnipropetrovs&apos;k,31003,grass,https://media-2.api-sports.io/football/venues/2426.png,333,2013
10697,Metalist,MET,Ukraine,1925.0,False,https://media-2.api-sports.io/football/teams/10697.png,1595,Oblasny SportKomplex Metalist,vul. Plechanivska 65,Kharkiv,41307,grass,https://media-3.api-sports.io/football/venues/1595.png,333,2013
13231,Hoverla,HOV,Ukraine,1946.0,False,https://media-2.api-sports.io/football/teams/13231.png,8321,Stadion Avanhard,vul. Ivana Franka 1,Uzhhorod,10200,grass,https://media-2.api-sports.io/football/venues/8321.png,333,2013
13232,Metalurh Donetsk,DON,Ukraine,1996.0,False,https://media-3.api-sports.io/football/teams/13232.png,8322,Stadion Metalurh,vul. Kujbysheva 25a,Donets&apos;k,5094,grass,https://media-1.api-sports.io/football/venues/8322.png,333,2013
13240,Sevastopol,SEV,Ukraine,2002.0,False,https://media-2.api-sports.io/football/teams/13240.png,8325,SK Sevastopol',Heroiv Sevastopolia 13,Sevastopol&apos;,5864,grass,https://media-3.api-sports.io/football/venues/8325.png,333,2013
549,Besiktas,BES,Turkey,1903.0,False,https://media-1.api-sports.io/football/teams/549.png,1578,Vodafone Park,"Dolmabahçe Gazhane Caddesi, Beşiktaş",İstanbul,43500,grass,https://media-1.api-sports.io/football/venues/1578.png,203,2013
607,Konyaspor,KON,Turkey,1981.0,False,https://media-1.api-sports.io/football/teams/607.png,1587,Konya Büyükşehir Belediye Stadyumu,"Sille Parsana Mh., Kaletaş Caddesi, Selçuklu",Konya,42276,grass,https://media-3.api-sports.io/football/venues/1587.png,203,2013
611,Fenerbahce,FEN,Turkey,1907.0,False,https://media-1.api-sports.io/football/teams/611.png,1581,Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,"Recep Peker Caddesi, Kadıköy",İstanbul,53586,grass,https://media-1.api-sports.io/football/venues/1581.png,203,2013
645,Galatasaray,GAL,Turkey,1905.0,False,https://media-1.api-sports.io/football/teams/645.png,12598,NEF Stadyumu,"İstanbul Çevre Yolu, Aslantepe",İstanbul,52695,grass,https://media-3.api-sports.io/football/venues/12598.png,203,2013
995,Akhisar Belediye,AKH,Turkey,1970.0,False,https://media-1.api-sports.io/football/teams/995.png,1574,Spor Toto Akhisar Belediye Stadı,167. Sokak,Akhisar,12139,grass,https://media-1.api-sports.io/football/venues/1574.png,203,2013
997,Genclerbirligi,GEN,Turkey,1923.0,False,https://media-3.api-sports.io/football/teams/997.png,2378,Eryaman Stadyumu,"Devlet Mah., 232. Sk. No:7, Tunahan Mahallesi, Etimesgut",Ankara,20560,grass,https://media-3.api-sports.io/football/venues/2378.png,203,2013
998,Trabzonspor,TRA,Turkey,1967.0,False,https://media-1.api-sports.io/football/teams/998.png,19221,Şenol Güneş Spor Kompleksi,"Trabzon Giresun Yolu, Akyaz",Trabzon,41513,grass,https://media-2.api-sports.io/football/venues/19221.png,203,2013
1000,Kardemir Karabukspor,KAR,Turkey,1969.0,False,https://media-3.api-sports.io/football/teams/1000.png,2366,Dr. Necmettin Şeyhoğlu Stadı,"Fatih Caddesi, Yenişehir",Karabük,14000,grass,https://media-1.api-sports.io/football/venues/2366.png,203,2013
1001,Kayserispor,KAY,Turkey,1966.0,False,https://media-1.api-sports.io/football/teams/1001.png,19613,RHG Enertürk Enerji Stadyumu,İle Fırat Caddesi,Kayseri,40458,grass,https://media-3.api-sports.io/football/venues/19613.png,203,2013
1002,Sivasspor,SIV,Turkey,1967.0,False,https://media-3.api-sports.io/football/teams/1002.png,1589,Yeni Sivas 4 Eylül Stadyumu,Muhsin Yazıcıoğlu Bulvarı,Sivas,27532,grass,https://media-2.api-sports.io/football/venues/1589.png,203,2013
1003,Bursaspor,BUR,Turkey,1963.0,False,https://media-1.api-sports.io/football/teams/1003.png,12278,Bitci Timsah Park,"Dikkaldırım Mah. Hayran Cad., Osmangazi",Bursa,45000,grass,https://media-3.api-sports.io/football/venues/12278.png,203,2013
1004,Kasimpasa,KAS,Turkey,1921.0,False,https://media-3.api-sports.io/football/teams/1004.png,1585,Recep Tayyip Erdoğan Stadyumu,"Tepebaşı Caddesi, Kasımpaşa, Beyoğlu",İstanbul,14234,grass,https://media-1.api-sports.io/football/venues/1585.png,203,2013
1005,Antalyaspor,ANT,Turkey,1966.0,False,https://media-1.api-sports.io/football/teams/1005.png,19220,Corendon Airlines Park,100. Yıl Bulvarı,Antalya,33032,grass,https://media-3.api-sports.io/football/venues/19220.png,203,2013
1007,Rizespor,RIZ,Turkey,1953.0,False,https://media-2.api-sports.io/football/teams/1007.png,1580,Çaykur Didi Stadyumu,Karadeniz Sahli Yolu Yanyolu,Rize,15558,grass,https://media-3.api-sports.io/football/venues/1580.png,203,2013
1008,Gaziantepspor,GAZ,Turkey,1969.0,False,https://media-3.api-sports.io/football/teams/1008.png,2375,Gaziantep Stadyumu,"Yukarıbeylerbeyi Mah. 15 Nolu Sok., Şehitkamil",Gaziantep,35558,grass,https://media-1.api-sports.io/football/venues/2375.png,203,2013
3571,Elazığspor,ELA,Turkey,1967.0,False,https://media-1.api-sports.io/football/teams/3571.png,2373,Elaziğ Atatürk Stadyumu,"Malatya Yolu, 10 km",Elaziğ,13923,grass,https://media-1.api-sports.io/football/venues/2373.png,203,2013
