,player_age,correct
34496,23.0,0
41065,25.0,0
42435,23.0,1
11713,27.0,0
15091,26.0,1
44583,35.0,1
34351,21.0,1
19619,36.0,0
45604,25.0,0
7908,39.0,0
19819,33.0,1
55825,27.0,1
21074,23.0,0
56367,29.0,0
3573,36.0,1
31192,34.0,0
26688,30.0,1
57291,41.0,1
10036,39.0,0
42246,29.0,0
21160,33.0,1
11446,36.0,1
64441,37.0,1
14550,30.0,1
14449,32.0,1
11293,35.0,1
41554,36.0,0
37042,23.0,1
52125,40.0,1
11612,37.0,0
11411,36.0,0
31321,26.0,1
65243,43.0,0
20462,25.0,1
7115,24.0,1
17381,36.0,1
50469,36.0,1
18531,31.0,1
64513,38.0,0
42610,33.0,1
6905,22.0,0
32251,39.0,0
13898,24.0,1
26905,21.0,1
20017,27.0,1
8218,22.0,1
36361,26.0,1
58195,34.0,1
38609,35.0,1
50450,28.0,1
42788,36.0,1
18702,31.0,1
14177,30.0,0
28513,39.0,0
43614,25.0,1
22880,33.0,1
17180,31.0,1
20345,31.0,1
22325,32.0,1
24303,34.0,0
35719,31.0,1
52199,31.0,0
35138,23.0,1
13366,27.0,0
50273,34.0,0
18949,35.0,0
45353,27.0,1
50939,35.0,0
48968,29.0,0
3236,27.0,1
4589,31.0,1
29512,30.0,0
36050,30.0,0
13298,30.0,0
15585,33.0,1
29584,39.0,1
15961,31.0,1
38864,36.0,1
37039,27.0,1
52830,37.0,1
8934,31.0,1
31316,26.0,1
50392,30.0,1
55119,24.0,1
24954,35.0,1
27409,23.0,1
19924,30.0,0
53194,35.0,1
19501,38.0,0
52090,29.0,1
1158,21.0,0
20840,27.0,0
64956,34.0,1
11608,33.0,0
47621,27.0,1
56175,36.0,1
40001,33.0,1
12366,33.0,1
24115,30.0,1
47340,25.0,0
57457,33.0,0
45440,34.0,1
16137,27.0,0
21926,21.0,1
22652,36.0,1
57663,35.0,1
26294,31.0,1
12617,31.0,1
22240,22.0,1
53617,24.0,1
51369,37.0,0
5395,30.0,1
64498,33.0,1
17927,27.0,1
11012,34.0,1
8283,32.0,1
1525,29.0,1
22133,33.0,1
16903,41.0,1
50850,35.0,1
32450,38.0,1
16152,31.0,1
21373,28.0,1
46558,37.0,0
2758,24.0,1
2596,28.0,1
49452,21.0,1
3758,25.0,1
27533,19.0,1
24638,30.0,1
50171,30.0,0
30111,30.0,1
54523,29.0,0
15967,35.0,0
14097,23.0,1
1233,25.0,0
50533,30.0,0
35521,24.0,1
17760,34.0,1
25145,29.0,1
53319,38.0,0
57143,31.0,1
42252,27.0,0
44006,28.0,1
64361,28.0,1
33248,43.0,0
59227,28.0,1
48407,32.0,1
11453,37.0,1
47637,32.0,1
53551,22.0,1
32697,39.0,0
65773,34.0,1
53336,34.0,0
33825,29.0,1
5643,30.0,1
30743,30.0,1
3271,27.0,1
13128,22.0,1
60348,36.0,1
33526,36.0,1
51349,39.0,0
24633,26.0,1
281,21.0,1
349,23.0,1
48504,24.0,1
18787,35.0,1
35546,22.0,1
57686,23.0,1
50819,27.0,1
6701,30.0,1
38695,33.0,0
30106,24.0,1
17375,20.0,1
10888,27.0,0
41646,23.0,1
7093,28.0,0
32368,30.0,0
18780,38.0,1
49448,34.0,1
41475,28.0,1
50281,32.0,1
6167,35.0,1
58527,34.0,1
22038,26.0,0
63042,34.0,0
35890,26.0,1
16278,27.0,1
7099,29.0,0
24047,31.0,1
41865,31.0,0
27132,30.0,0
54712,26.0,1
26660,18.0,1
38061,36.0,0
45359,31.0,1
36445,24.0,0
27634,27.0,1
27583,32.0,0
30815,31.0,1
33553,29.0,0
18143,36.0,0
48422,30.0,0
20897,23.0,1
40366,33.0,1
51118,28.0,0
8029,25.0,1
41738,23.0,1
49453,32.0,1
34150,20.0,1
29300,32.0,1
3277,31.0,1
43113,29.0,1
499,21.0,1
563,29.0,0
13471,35.0,0
26651,21.0,1
53696,27.0,1
1764,25.0,1
40671,21.0,1
53426,37.0,1
16229,43.0,1
10873,31.0,0
30532,35.0,1
11573,41.0,1
38104,22.0,0
47390,29.0,0
40873,22.0,1
16448,36.0,1
41304,39.0,1
6945,22.0,1
25422,41.0,1
62233,32.0,1
61032,31.0,0
33974,28.0,1
41590,28.0,0
61203,35.0,1
19443,32.0,1
29081,28.0,1
31512,37.0,1
41157,35.0,1
21120,22.0,1
32884,37.0,1
17268,37.0,1
40126,25.0,1
52492,36.0,0
11322,34.0,0
38577,26.0,1
36824,24.0,1
57792,38.0,0
14383,35.0,1
35839,33.0,1
32080,37.0,0
34822,23.0,1
12216,32.0,0
26518,36.0,0
26644,20.0,1
55533,23.0,0
48403,33.0,0
36947,31.0,1
32607,35.0,1
40857,24.0,0
49663,31.0,1
19119,33.0,1
65857,35.0,1
4714,33.0,1
34318,23.0,1
32914,34.0,0
28146,26.0,1
24228,35.0,1
37775,28.0,0
65375,33.0,0
40811,29.0,1
54459,25.0,1
35072,25.0,1
16582,33.0,1
64002,27.0,1
6604,30.0,1
64692,35.0,1
163,21.0,1
50404,35.0,1
22941,27.0,0
16090,36.0,0
50667,25.0,1
9038,24.0,1
34892,23.0,1
31607,39.0,1
32665,27.0,1
60938,19.0,1
17828,32.0,0
24917,38.0,0
32831,35.0,0
21980,30.0,1
62562,26.0,0
20885,23.0,1
16027,25.0,1
405,31.0,0
41628,26.0,0
31073,38.0,1
28482,32.0,1
60884,25.0,1
29146,32.0,1
14811,33.0,1
63120,32.0,1
5131,29.0,1
35900,32.0,0
13423,26.0,0
55056,27.0,0
10956,30.0,1
39914,33.0,0
14643,32.0,0
27476,33.0,0
59157,19.0,1
60047,34.0,0
29170,26.0,1
28143,30.0,1
42525,25.0,1
59700,29.0,0
35616,26.0,1
12854,33.0,1
18516,40.0,0
47575,31.0,0
34586,24.0,1
41956,24.0,1
52979,30.0,1
24631,30.0,1
12493,39.0,1
28575,33.0,1
61456,22.0,1
52793,34.0,0
33309,32.0,0
64857,35.0,0
36744,25.0,0
23272,34.0,1
32291,36.0,1
25335,30.0,1
16475,31.0,1
35502,25.0,1
40491,24.0,1
8616,26.0,1
12742,32.0,1
3462,26.0,1
16131,34.0,1
2121,26.0,1
31923,33.0,1
28,23.0,0
2170,28.0,0
44900,28.0,1
61071,24.0,1
49543,24.0,1
43203,36.0,1
9573,32.0,0
39128,27.0,1
45714,35.0,1
31209,36.0,1
53302,28.0,1
56832,37.0,1
37149,25.0,1
27616,42.0,1
42067,30.0,0
64462,33.0,1
14742,26.0,1
38653,25.0,1
21511,29.0,0
37263,24.0,1
6029,31.0,1
39061,27.0,1
18001,31.0,1
32264,36.0,1
7272,22.0,1
29515,26.0,1
9614,24.0,1
31493,29.0,0
35038,25.0,1
60876,36.0,1
60135,19.0,1
49232,25.0,1
3435,25.0,1
9855,28.0,0
13121,26.0,0
4912,37.0,1
10793,37.0,1
17225,38.0,1
16823,31.0,1
12424,30.0,1
50356,29.0,1
43294,30.0,0
51753,28.0,1
61704,27.0,0
19021,34.0,0
4049,26.0,1
25311,33.0,0
55097,27.0,0
11007,33.0,1
53799,27.0,0
25183,28.0,1
50465,30.0,0
8346,34.0,1
4640,33.0,1
44456,29.0,0
25555,39.0,0
17599,31.0,1
28315,30.0,0
6059,40.0,0
50187,26.0,0
20465,34.0,1
54339,33.0,0
24073,33.0,0
50610,27.0,1
54295,28.0,0
55607,33.0,1
14888,24.0,1
62342,40.0,0
65147,26.0,1
39575,33.0,0
52165,32.0,1
43974,33.0,1
21526,27.0,0
12378,34.0,0
19459,33.0,1
12828,19.0,1
59682,29.0,1
22723,34.0,0
31966,27.0,1
50786,30.0,1
11757,34.0,1
15320,37.0,0
60704,29.0,0
17094,34.0,0
62781,26.0,1
15296,30.0,0
15301,26.0,1
36483,25.0,0
22496,27.0,0
58606,36.0,1
36467,23.0,1
62597,37.0,0
53401,42.0,1
53315,28.0,1
49152,35.0,0
20362,22.0,1
2271,21.0,1
38721,35.0,1
26797,28.0,1
24289,31.0,1
53363,34.0,0
20919,32.0,1
23055,31.0,1
449,33.0,0
60404,29.0,0
23326,27.0,0
49768,35.0,1
23680,27.0,0
16138,32.0,1
19012,34.0,0
49745,34.0,0
64479,37.0,1
9634,29.0,1
9707,27.0,0
48013,27.0,1
21737,24.0,1
44958,32.0,1
7914,25.0,1
16636,42.0,0
17824,27.0,1
31741,37.0,0
21053,22.0,1
47501,27.0,0
18661,40.0,1
54650,29.0,1
28842,35.0,0
41122,28.0,1
14712,28.0,1
35356,28.0,0
5219,28.0,1
44535,34.0,0
63009,26.0,1
63900,35.0,1
32566,36.0,0
57510,24.0,1
52071,32.0,0
12929,24.0,1
39119,28.0,1
30916,35.0,0
41047,32.0,1
11466,29.0,1
44824,39.0,0
3267,31.0,1
12179,31.0,0
55728,32.0,0
34002,35.0,1
45738,35.0,1
52561,34.0,0
6556,31.0,0
42919,38.0,1
60727,21.0,1
33379,39.0,0
2536,23.0,1
7464,24.0,1
6812,24.0,1
29131,27.0,0
6648,29.0,1
41818,32.0,0
16450,31.0,1
33187,36.0,1
22442,23.0,1
52150,28.0,1
36788,34.0,1
8565,31.0,0
42628,29.0,1
64104,35.0,1
21876,35.0,0
26529,28.0,1
34565,24.0,1
1159,37.0,1
22328,25.0,1
32153,35.0,0
47482,23.0,1
15870,24.0,1
28392,32.0,0
14373,34.0,1
4180,24.0,1
33448,35.0,0
3549,27.0,1
1411,24.0,0
22269,28.0,0
62988,31.0,1
41043,30.0,0
54106,27.0,1
58646,37.0,0
54144,28.0,1
42886,30.0,1
3784,31.0,0
48287,31.0,1
54855,33.0,1
18965,31.0,1
36820,28.0,0
50721,35.0,0
3747,26.0,1
11831,33.0,0
5780,34.0,0
57600,32.0,1
53437,37.0,1
24739,32.0,1
34545,22.0,1
47327,21.0,1
34547,26.0,0
63906,29.0,1
12318,36.0,1
41369,37.0,1
26393,29.0,0
5825,36.0,0
21448,31.0,1
58259,38.0,0
37252,26.0,1
39029,28.0,1
14132,30.0,0
56851,34.0,0
43963,35.0,0
25772,29.0,1
1975,28.0,0
581,22.0,1
14808,25.0,1
22197,32.0,0
49752,39.0,1
45048,29.0,1
62170,35.0,1
11884,33.0,0
15502,35.0,0
37709,37.0,0
7989,23.0,1
11949,35.0,0
4275,30.0,1
9541,29.0,0
6464,30.0,0
53214,28.0,0
42349,31.0,1
25493,31.0,1
35652,25.0,1
50351,28.0,1
6546,31.0,1
26205,27.0,1
8041,29.0,0
55224,24.0,1
53766,22.0,1
55526,32.0,0
62856,30.0,1
26935,34.0,0
31110,41.0,1
30482,28.0,0
552,21.0,1
19667,35.0,0
2084,23.0,1
49479,30.0,1
17135,31.0,1
38936,30.0,0
64077,34.0,0
63795,40.0,1
35231,23.0,1
43192,33.0,1
48622,26.0,0
29418,29.0,1
32739,34.0,1
40989,34.0,0
39909,35.0,1
45178,32.0,1
21302,24.0,1
540,23.0,0
2968,28.0,1
60661,31.0,1
57465,36.0,1
32776,34.0,1
39425,41.0,1
52273,37.0,0
60286,36.0,0
5177,29.0,0
54562,22.0,0
31362,37.0,0
59109,19.0,1
25011,32.0,0
63231,28.0,1
63595,35.0,0
47054,19.0,1
44473,36.0,0
21048,30.0,0
6368,36.0,0
50545,25.0,1
13870,31.0,0
62986,32.0,1
36579,26.0,0
14258,35.0,0
13528,34.0,1
32617,33.0,0
54550,23.0,1
46867,21.0,1
29228,25.0,1
34622,28.0,1
45392,31.0,1
20569,32.0,1
50236,27.0,1
4243,40.0,1
32659,37.0,1
48860,25.0,1
17665,31.0,1
61117,30.0,0
51761,32.0,1
19227,34.0,0
57294,26.0,1
64434,41.0,1
6643,35.0,1
35994,25.0,1
18337,26.0,1
54819,25.0,0
46459,34.0,1
61758,37.0,0
28946,27.0,0
27312,33.0,1
30459,25.0,1
57678,28.0,1
55564,32.0,0
57109,29.0,1
41325,29.0,0
5188,37.0,0
18888,36.0,0
27492,30.0,1
26097,27.0,0
54033,36.0,1
22449,33.0,1
27104,31.0,1
39272,28.0,1
53196,36.0,1
18574,48.0,1
1544,19.0,1
49676,26.0,1
63972,37.0,1
12240,31.0,1
32719,35.0,1
26497,26.0,0
16474,33.0,0
2992,24.0,1
50574,35.0,0
3715,37.0,0
36328,26.0,1
3805,27.0,1
63093,28.0,1
23278,24.0,1
33166,29.0,1
27149,21.0,1
19529,34.0,0
44711,33.0,0
33528,40.0,0
37272,34.0,0
48351,36.0,0
23194,35.0,0
23934,29.0,1
7524,25.0,1
14973,30.0,1
17358,33.0,0
47502,27.0,0
55908,25.0,1
31855,37.0,1
64375,27.0,0
10774,28.0,0
46171,29.0,1
59482,21.0,1
24129,30.0,0
6144,29.0,0
32040,29.0,1
4070,28.0,1
50492,28.0,1
65274,37.0,0
57793,33.0,0
38670,34.0,0
49810,34.0,1
10193,36.0,0
53019,40.0,1
55152,22.0,1
56468,33.0,1
24719,27.0,0
55701,27.0,1
5882,33.0,0
42675,34.0,1
2234,22.0,1
15467,25.0,1
30483,36.0,1
9302,32.0,1
24837,34.0,0
25163,32.0,1
459,23.0,0
60573,31.0,1
11000,40.0,0
45080,29.0,1
19232,34.0,0
34129,28.0,1
53614,29.0,1
26708,25.0,1
61946,29.0,1
33370,38.0,0
52749,40.0,0
27382,29.0,1
7689,21.0,0
28788,37.0,0
1833,27.0,1
16269,35.0,1
34495,28.0,0
4299,33.0,0
3797,29.0,1
21885,29.0,1
56541,22.0,1
58724,32.0,1
34802,22.0,0
52635,35.0,0
34465,19.0,1
64946,33.0,1
39737,33.0,1
20149,21.0,1
42042,34.0,1
65430,33.0,1
21566,28.0,0
58495,42.0,1
1314,23.0,1
34839,40.0,1
11443,26.0,1
4117,29.0,1
23536,25.0,1
12230,36.0,0
21082,37.0,1
50599,28.0,1
49778,31.0,1
28185,33.0,1
53475,34.0,1
27018,23.0,1
57985,29.0,1
39514,39.0,0
42794,31.0,0
47311,22.0,1
42681,25.0,1
17666,29.0,1
15220,34.0,1
18322,35.0,1
15308,29.0,0
62147,26.0,1
13547,22.0,1
45732,33.0,0
38757,36.0,1
40121,32.0,1
62512,35.0,1
47647,23.0,1
14535,33.0,0
61550,22.0,1
37278,30.0,0
14626,33.0,0
59512,24.0,1
6542,28.0,1
9179,33.0,1
1756,29.0,0
12463,37.0,0
36415,36.0,0
34920,26.0,1
53879,26.0,0
48863,30.0,0
52761,31.0,1
46018,34.0,1
34852,21.0,1
49652,29.0,1
18347,26.0,1
5189,30.0,1
31275,40.0,1
7579,26.0,0
10779,41.0,0
43082,31.0,0
21719,32.0,0
20994,28.0,1
41472,25.0,1
42393,28.0,1
15127,28.0,0
47086,30.0,0
26200,19.0,1
13162,26.0,0
38818,26.0,1
42090,34.0,1
12238,27.0,1
58221,27.0,1
65387,29.0,1
61313,34.0,1
52502,37.0,0
25749,35.0,0
49619,28.0,1
55234,29.0,1
57475,26.0,1
64536,33.0,1
64176,30.0,1
51097,31.0,0
6197,37.0,0
8966,38.0,1
65081,28.0,1
2403,24.0,1
13483,21.0,1
23284,31.0,1
28213,26.0,1
41392,36.0,1
43817,33.0,1
12845,34.0,0
54135,25.0,1
53657,33.0,0
27365,34.0,1
51627,29.0,1
64694,31.0,1
9656,28.0,1
15280,27.0,1
15869,32.0,1
30917,25.0,1
2397,23.0,1
11478,36.0,0
12,26.0,0
63513,33.0,0
64934,40.0,1
27770,22.0,1
58045,33.0,0
54038,18.0,1
13246,27.0,0
3343,26.0,1
8350,25.0,1
48059,22.0,1
60383,26.0,1
38297,34.0,0
65499,33.0,0
20461,30.0,1
55046,31.0,1
61209,24.0,1
51338,36.0,0
57492,39.0,0
10728,36.0,0
58339,33.0,1
38732,25.0,1
20374,22.0,0
11737,27.0,1
40830,22.0,1
43505,29.0,0
47606,24.0,1
33811,31.0,1
38179,35.0,0
4592,31.0,0
58303,30.0,1
64036,25.0,1
33939,31.0,1
6028,35.0,0
43720,33.0,0
59814,29.0,0
53877,25.0,0
18522,33.0,1
30768,27.0,0
37415,36.0,0
28888,30.0,1
46329,35.0,0
19879,29.0,0
48259,30.0,0
50743,28.0,1
9160,24.0,0
10642,36.0,1
49366,38.0,1
23388,27.0,1
16544,26.0,1
61339,24.0,1
4593,30.0,1
9558,31.0,0
1182,20.0,1
35854,28.0,1
60483,21.0,1
48044,36.0,1
45523,30.0,1
56298,25.0,1
15696,41.0,1
56106,33.0,0
4638,35.0,1
29077,28.0,1
21220,25.0,1
4140,30.0,1
32228,31.0,1
59812,27.0,1
47671,28.0,1
38883,28.0,1
40889,28.0,0
50064,33.0,1
27976,32.0,0
1293,36.0,0
10445,30.0,1
51334,36.0,1
4548,32.0,1
27233,36.0,1
60344,32.0,1
26245,23.0,1
6832,24.0,0
33847,30.0,0
42870,29.0,0
59946,20.0,1
3530,32.0,0
46747,22.0,1
52015,39.0,0
60538,25.0,1
26342,44.0,1
30930,21.0,1
18838,35.0,1
45388,32.0,1
58511,39.0,1
32998,30.0,1
62024,27.0,1
29999,34.0,0
61103,30.0,0
35245,29.0,0
27284,25.0,0
16621,34.0,0
35486,26.0,1
47077,26.0,1
5096,27.0,1
53108,36.0,0
9994,26.0,1
23626,41.0,1
9376,30.0,1
31360,39.0,0
29060,33.0,1
785,28.0,1
17428,29.0,1
57816,33.0,0
37177,24.0,1
22758,31.0,0
45423,27.0,0
14390,24.0,1
34809,22.0,0
55976,34.0,0
49204,24.0,1
8224,21.0,0
39944,29.0,1
48721,30.0,1
50894,30.0,1
22409,35.0,1
61545,25.0,1
275,21.0,1
10055,32.0,0
15731,35.0,1
5872,42.0,0
50995,29.0,0
37167,36.0,0
33203,30.0,1
28887,39.0,1
4676,30.0,1
11457,37.0,0
60206,29.0,1
26273,24.0,1
27201,22.0,0
22823,27.0,1
34022,36.0,0
4001,29.0,1
46359,34.0,1
52085,27.0,1
25401,34.0,1
7684,38.0,1
28585,39.0,0
18919,34.0,0
1637,30.0,0
9857,36.0,1
30218,40.0,1
24963,36.0,0
24583,34.0,0
63483,33.0,1
60302,28.0,1
11586,37.0,1
32106,35.0,0
37213,33.0,1
52180,28.0,1
46208,33.0,0
21494,25.0,1
33089,34.0,0
4486,29.0,1
37837,28.0,0
25030,40.0,0
24553,39.0,1
43102,31.0,1
37047,32.0,0
2242,23.0,1
35653,25.0,1
42169,30.0,1
19013,40.0,0
35545,25.0,1
21369,26.0,1
19933,25.0,1
17602,39.0,1
10301,26.0,1
1567,36.0,1
60950,29.0,1
51898,37.0,1
30841,32.0,0
14436,34.0,1
24366,29.0,1
42486,23.0,1
43915,37.0,0
59368,26.0,1
19982,21.0,1
57464,29.0,0
49633,34.0,1
61622,31.0,0
27502,28.0,0
47089,27.0,1
28238,39.0,1
28479,28.0,1
60545,20.0,1
40428,21.0,0
62554,24.0,1
65700,36.0,1
50409,30.0,1
64875,32.0,1
32189,26.0,1
52421,30.0,0
32588,33.0,0
57408,21.0,1
34797,30.0,0
55580,23.0,1
14142,32.0,1
47604,35.0,1
62151,32.0,1
63083,39.0,0
46880,25.0,0
51083,35.0,1
61526,29.0,0
4002,31.0,0
20811,24.0,0
50095,37.0,1
26262,31.0,1
30387,25.0,1
64712,36.0,0
4573,32.0,1
42311,29.0,1
52973,35.0,0
61074,23.0,1
51189,31.0,0
33056,37.0,0
34144,18.0,1
11863,33.0,1
5672,31.0,1
61002,25.0,1
6651,30.0,1
32348,34.0,1
30502,31.0,1
61796,31.0,1
62651,25.0,1
4373,32.0,0
33570,33.0,1
12065,39.0,0
2677,34.0,0
51769,31.0,1
65433,25.0,1
31597,33.0,1
8345,33.0,1
35561,24.0,1
421,25.0,0
53418,33.0,0
56537,33.0,0
11534,36.0,1
21505,31.0,1
64718,29.0,1
32797,42.0,0
44173,28.0,1
18597,37.0,1
7506,26.0,1
40525,31.0,0
46834,22.0,1
23397,32.0,1
5263,33.0,1
15048,34.0,1
298,23.0,0
34434,25.0,1
65692,29.0,0
51456,36.0,1
51406,31.0,0
48656,30.0,1
59102,36.0,0
11210,37.0,1
42990,26.0,1
19188,37.0,1
30758,28.0,0
32821,34.0,0
48868,37.0,1
10675,40.0,1
26455,34.0,0
33207,36.0,0
61908,35.0,0
12620,29.0,0
37632,33.0,1
8207,31.0,0
25534,30.0,1
39473,34.0,0
49720,41.0,0
47119,34.0,1
28033,37.0,1
63668,25.0,1
44357,41.0,1
22853,23.0,1
59076,34.0,0
51786,31.0,1
10114,24.0,1
33478,28.0,1
7070,23.0,0
40216,35.0,0
8439,26.0,0
62696,33.0,0
8031,31.0,0
46149,41.0,1
672,19.0,1
15293,28.0,1
44854,33.0,0
39253,32.0,0
13645,24.0,1
18376,34.0,0
29759,24.0,1
22233,33.0,1
43116,30.0,0
10254,29.0,0
29264,40.0,1
44011,39.0,1
15990,25.0,1
33828,37.0,1
63310,26.0,1
62513,30.0,0
29303,22.0,1
7876,23.0,1
44434,29.0,0
19476,35.0,0
46093,25.0,1
806,33.0,1
55245,33.0,0
22803,27.0,1
56183,33.0,1
28159,22.0,1
51946,31.0,0
60350,35.0,1
24404,27.0,1
60830,23.0,1
1229,32.0,1
6198,26.0,1
21360,33.0,1
7178,24.0,1
39795,33.0,1
20625,21.0,1
4272,30.0,1
6375,29.0,1
44432,35.0,1
49396,34.0,0
27134,24.0,1
39711,31.0,1
45431,28.0,1
7770,35.0,1
61048,22.0,1
48210,24.0,1
28346,35.0,1
22867,35.0,1
4809,27.0,0
24116,33.0,1
28687,29.0,1
20313,34.0,1
65021,36.0,0
3014,31.0,0
43496,27.0,1
21307,30.0,1
21284,35.0,1
58627,30.0,1
44428,28.0,1
59949,38.0,1
11409,29.0,0
13507,29.0,0
14683,26.0,0
6727,35.0,1
60991,36.0,0
52181,37.0,1
58566,24.0,1
27538,26.0,0
39271,42.0,1
16463,28.0,1
2938,38.0,1
53281,34.0,0
35404,21.0,1
55912,31.0,1
39587,40.0,0
52333,41.0,1
62167,37.0,1
5832,36.0,0
36056,31.0,0
1662,32.0,1
23490,28.0,0
3779,39.0,1
30974,28.0,1
64035,24.0,1
44117,32.0,0
24768,32.0,0
12889,20.0,1
36770,22.0,1
54068,20.0,1
45453,29.0,0
11905,36.0,1
46038,30.0,1
50150,26.0,1
23200,35.0,0
54556,23.0,0
49963,35.0,1
12176,28.0,1
20183,29.0,1
13882,30.0,1
53044,30.0,0
60788,36.0,1
1289,33.0,1
26054,39.0,0
28031,24.0,1
17355,28.0,0
31394,36.0,1
57266,26.0,1
42742,27.0,0
49185,26.0,0
23245,31.0,1
62136,36.0,0
8017,31.0,0
20398,23.0,1
18382,31.0,1
26914,39.0,1
39626,32.0,0
35339,37.0,0
51473,36.0,0
51064,40.0,0
2342,29.0,0
63807,34.0,1
3729,29.0,0
65425,30.0,1
24177,25.0,1
42499,32.0,0
16219,31.0,1
19095,31.0,1
40884,24.0,1
4556,27.0,1
29797,24.0,1
19695,34.0,1
28047,42.0,1
44115,31.0,1
60895,32.0,0
57547,23.0,1
33511,28.0,1
17407,41.0,0
29766,30.0,1
47740,29.0,0
52930,34.0,1
41077,40.0,1
7584,33.0,1
3440,33.0,1
39767,34.0,0
10415,26.0,1
40317,28.0,0
6353,40.0,1
55386,24.0,1
2834,33.0,1
10360,30.0,0
1305,22.0,1
40186,36.0,1
50224,28.0,1
55042,30.0,0
46894,24.0,1
14297,36.0,1
53184,33.0,0
50181,30.0,0
22119,22.0,1
43948,33.0,1
19090,30.0,1
3291,33.0,1
39910,34.0,1
22316,28.0,0
4503,28.0,1
16835,30.0,0
38012,29.0,0
1341,23.0,1
47632,37.0,1
201,23.0,1
27367,23.0,0
14452,23.0,1
55168,22.0,1
3880,32.0,1
41661,23.0,1
13684,24.0,1
15488,29.0,0
10674,30.0,0
51764,37.0,0
64437,37.0,1
1337,26.0,1
1918,31.0,1
64572,34.0,1
19960,22.0,1
691,21.0,0
31587,32.0,1
26469,21.0,1
6467,31.0,1
4143,33.0,1
9054,29.0,0
17421,31.0,1
58989,32.0,0
43926,27.0,1
41594,24.0,0
20018,30.0,0
56249,34.0,1
21404,26.0,0
49248,31.0,1
20809,33.0,1
44885,37.0,1
55664,37.0,1
35197,23.0,1
56480,34.0,1
41001,27.0,1
54644,19.0,1
25418,32.0,1
32395,30.0,0
10361,26.0,1
10682,25.0,1
2419,24.0,1
51849,32.0,1
13730,30.0,1
37519,26.0,1
5525,35.0,1
36216,25.0,1
51839,37.0,1
36762,24.0,0
26387,29.0,1
49190,26.0,1
25860,34.0,0
39348,33.0,1
19017,35.0,0
43374,32.0,1
18342,28.0,1
56910,28.0,1
40255,36.0,0
53147,29.0,0
24506,26.0,1
57789,30.0,1
49420,30.0,0
19605,33.0,1
63282,32.0,0
62700,34.0,1
7836,26.0,0
65667,34.0,0
31528,30.0,1
38427,31.0,1
5377,31.0,1
41963,32.0,1
30984,36.0,1
11986,30.0,1
1514,31.0,1
40107,29.0,0
30122,25.0,1
21939,28.0,1
46516,36.0,1
51175,33.0,0
8497,29.0,0
58289,35.0,0
61039,30.0,1
15519,32.0,0
25384,26.0,1
26851,28.0,0
55369,35.0,1
13753,20.0,1
62780,28.0,1
55857,37.0,0
49360,39.0,0
46963,38.0,0
8004,26.0,0
53611,18.0,1
39915,31.0,0
8442,26.0,1
30587,28.0,1
7862,28.0,1
38955,35.0,1
12864,21.0,1
56312,33.0,0
29795,24.0,1
3861,30.0,1
11756,29.0,0
34763,22.0,1
58873,22.0,1
60258,37.0,1
40920,25.0,1
56010,29.0,1
50639,35.0,1
7518,34.0,1
17696,30.0,0
30822,27.0,1
37217,30.0,1
42657,32.0,1
49236,24.0,1
30456,30.0,1
54594,31.0,1
47227,38.0,1
17480,33.0,0
22854,24.0,1
33051,27.0,1
61492,29.0,1
59545,18.0,1
49426,34.0,1
62674,37.0,1
29833,26.0,1
49902,27.0,1
21231,25.0,1
53110,32.0,0
186,26.0,1
10821,17.0,1
18361,38.0,0
31390,29.0,1
45944,34.0,0
43514,31.0,1
42008,42.0,1
46580,29.0,1
31832,39.0,1
58414,34.0,1
24632,30.0,1
19016,33.0,0
64708,34.0,0
35924,34.0,0
650,29.0,0
23804,34.0,1
156,31.0,0
63686,30.0,1
62403,30.0,1
53878,21.0,1
19853,27.0,0
754,23.0,0
13943,32.0,1
49163,31.0,1
65319,37.0,0
10566,30.0,1
38892,28.0,1
158,35.0,1
49719,25.0,1
21391,29.0,0
24870,34.0,1
43956,39.0,0
43217,29.0,0
29897,23.0,1
31849,35.0,1
20065,29.0,0
9137,32.0,1
17947,34.0,0
46350,32.0,1
2448,27.0,0
39315,28.0,1
41693,34.0,0
7830,27.0,1
4371,40.0,1
48938,24.0,1
59342,24.0,1
43114,28.0,1
57288,31.0,0
30826,25.0,1
51794,30.0,0
12966,29.0,1
16529,34.0,1
4707,38.0,1
2727,25.0,0
23487,27.0,1
63050,33.0,1
60585,31.0,0
55199,26.0,1
41032,28.0,0
62626,30.0,1
53690,28.0,1
29249,26.0,1
58769,33.0,0
18971,36.0,0
9372,28.0,0
57913,36.0,0
33321,41.0,0
55099,22.0,1
6889,23.0,1
55537,23.0,1
36548,28.0,1
43967,28.0,0
361,20.0,1
9406,27.0,0
37368,34.0,0
10557,30.0,0
32362,26.0,1
50664,25.0,1
26281,21.0,1
37076,29.0,1
22096,25.0,1
32923,34.0,1
59075,32.0,0
25166,33.0,1
27353,32.0,1
37497,33.0,1
42452,36.0,0
62156,34.0,0
7149,25.0,1
14262,35.0,0
54390,29.0,0
47593,26.0,1
28148,22.0,1
16008,31.0,1
39745,35.0,1
22613,23.0,1
52633,32.0,0
61259,32.0,0
29600,32.0,0
49498,31.0,0
43943,28.0,1
25196,34.0,0
17028,27.0,1
16499,28.0,1
32427,26.0,1
57236,26.0,1
58829,36.0,0
47902,35.0,1
38492,29.0,0
34964,24.0,1
48140,32.0,1
59318,28.0,1
52073,35.0,1
