league_id,league_name,league_type,league_logo,country_name,country_code,country_flag
166,2. Deild,League,https://media-1.api-sports.io/football/leagues/166.png,Iceland,IS,https://media-3.api-sports.io/flags/is.svg
592,Division 2 - Norra Götaland,League,https://media-2.api-sports.io/football/leagues/592.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg
593,Division 2 - Norra Svealand,League,https://media-1.api-sports.io/football/leagues/593.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg
594,Division 2 - Norrland,League,https://media-1.api-sports.io/football/leagues/594.png,Sweden,SE,https://media-3.api-sports.io/flags/se.svg
595,Division 2 - Södra Svealand,League,https://media-2.api-sports.io/football/leagues/595.png,Sweden,SE,https://media-2.api-sports.io/flags/se.svg
596,Division 2 - Västra Götaland,League,https://media-1.api-sports.io/football/leagues/596.png,Sweden,SE,https://media-2.api-sports.io/flags/se.svg
597,Division 2 - Östra Götaland,League,https://media-1.api-sports.io/football/leagues/597.png,Sweden,SE,https://media-1.api-sports.io/flags/se.svg
511,Cup,Cup,https://media-2.api-sports.io/football/leagues/511.png,Tunisia,TN,https://media-3.api-sports.io/flags/tn.svg
488,U19 Bundesliga,League,https://media-1.api-sports.io/football/leagues/488.png,Germany,DE,https://media-2.api-sports.io/flags/de.svg
805,Copa Centroamericana,Cup,https://media-3.api-sports.io/football/leagues/805.png,World,,
806,OFC Nations Cup,Cup,https://media-3.api-sports.io/football/leagues/806.png,World,,
766,China Cup,Cup,https://media-1.api-sports.io/football/leagues/766.png,World,,
827,Crown Prince Cup,Cup,https://media-1.api-sports.io/football/leagues/827.png,Saudi-Arabia,SA,https://media-2.api-sports.io/flags/sa.svg
372,Second League,League,https://media-1.api-sports.io/football/leagues/372.png,Macedonia,MK,https://media-2.api-sports.io/flags/mk.svg
174,Cup,Cup,https://media-2.api-sports.io/football/leagues/174.png,Bulgaria,BG,https://media-2.api-sports.io/flags/bg.svg
10,Friendlies,Cup,https://media-2.api-sports.io/football/leagues/10.png,World,,
14,UEFA Youth League,League,https://media-3.api-sports.io/football/leagues/14.png,World,,
18,AFC Cup,Cup,https://media-2.api-sports.io/football/leagues/18.png,World,,
20,CAF Confederation Cup,Cup,https://media-1.api-sports.io/football/leagues/20.png,World,,
38,UEFA U21 Championship,Cup,https://media-1.api-sports.io/football/leagues/38.png,World,,
559,League Cup,Cup,https://media-2.api-sports.io/football/leagues/559.png,Northern-Ireland,GB,https://media-1.api-sports.io/flags/gb.svg
560,Presidents Cup,Cup,https://media-2.api-sports.io/football/leagues/560.png,United-Arab-Emirates,AE,https://media-1.api-sports.io/flags/ae.svg
561,Premier Intermediate League,League,https://media-3.api-sports.io/football/leagues/561.png,Northern-Ireland,GB,https://media-3.api-sports.io/flags/gb.svg
407,Championship,League,https://media-2.api-sports.io/football/leagues/407.png,Northern-Ireland,GB,https://media-3.api-sports.io/flags/gb.svg
408,Premiership,League,https://media-1.api-sports.io/football/leagues/408.png,Northern-Ireland,GB,https://media-2.api-sports.io/flags/gb.svg
331,Division 1,League,https://media-3.api-sports.io/football/leagues/331.png,Kuwait,KW,https://media-1.api-sports.io/flags/kw.svg
425,Premier League,League,https://media-3.api-sports.io/football/leagues/425.png,Syria,SY,https://media-3.api-sports.io/flags/sy.svg
77,Alagoano,Cup,https://media-2.api-sports.io/football/leagues/77.png,Brazil,BR,https://media-2.api-sports.io/flags/br.svg
337,Druha Liga - Group B,League,https://media-2.api-sports.io/football/leagues/337.png,Ukraine,UA,https://media-1.api-sports.io/flags/ua.svg
185,League Cup,Cup,https://media-3.api-sports.io/football/leagues/185.png,Scotland,GB,https://media-3.api-sports.io/flags/gb.svg
490,World Cup - U20,Cup,https://media-3.api-sports.io/football/leagues/490.png,World,,
492,Tweede Divisie,League,https://media-2.api-sports.io/football/leagues/492.png,Netherlands,NL,https://media-2.api-sports.io/flags/nl.svg
498,Cup,Cup,https://media-3.api-sports.io/football/leagues/498.png,Kazakhstan,KZ,https://media-3.api-sports.io/flags/kz.svg
504,King's Cup,Cup,https://media-1.api-sports.io/football/leagues/504.png,Saudi-Arabia,SA,https://media-1.api-sports.io/flags/sa.svg
507,Cup,Cup,https://media-1.api-sports.io/football/leagues/507.png,South-Africa,ZA,https://media-1.api-sports.io/flags/za.svg
508,League Cup,Cup,https://media-1.api-sports.io/football/leagues/508.png,South-Africa,ZA,https://media-1.api-sports.io/flags/za.svg
510,1. Liga Promotion,League,https://media-1.api-sports.io/football/leagues/510.png,Switzerland,CH,https://media-2.api-sports.io/flags/ch.svg
584,Premier League,League,https://media-1.api-sports.io/football/leagues/584.png,Libya,LY,https://media-2.api-sports.io/flags/ly.svg
589,Taiwan Football Premier League,League,https://media-2.api-sports.io/football/leagues/589.png,Chinese-Taipei,TW,https://media-1.api-sports.io/flags/tw.svg
258,Canadian Soccer League,League,https://media-2.api-sports.io/football/leagues/258.png,Canada,CA,https://media-3.api-sports.io/flags/ca.svg
274,Liga 1,League,https://media-3.api-sports.io/football/leagues/274.png,Indonesia,ID,https://media-1.api-sports.io/flags/id.svg
304,Liga Panameña de Fútbol,League,https://media-1.api-sports.io/football/leagues/304.png,Panama,PA,https://media-2.api-sports.io/flags/pa.svg
106,Ekstraklasa,League,https://media-3.api-sports.io/football/leagues/106.png,Poland,PL,https://media-2.api-sports.io/flags/pl.svg
172,First League,League,https://media-2.api-sports.io/football/leagues/172.png,Bulgaria,BG,https://media-1.api-sports.io/flags/bg.svg
5,UEFA Nations League,Cup,https://media-1.api-sports.io/football/leagues/5.png,World,,
163,Liga de Ascenso,League,https://media-1.api-sports.io/football/leagues/163.png,Costa-Rica,CR,https://media-2.api-sports.io/flags/cr.svg
111,FAW Championship,League,https://media-3.api-sports.io/football/leagues/111.png,Wales,GB,https://media-1.api-sports.io/flags/gb.svg
265,Primera División,League,https://media-3.api-sports.io/football/leagues/265.png,Chile,CL,https://media-1.api-sports.io/flags/cl.svg
266,Primera B,League,https://media-2.api-sports.io/football/leagues/266.png,Chile,CL,https://media-3.api-sports.io/flags/cl.svg
277,Super League,League,https://media-2.api-sports.io/football/leagues/277.png,Kenya,KE,https://media-2.api-sports.io/flags/ke.svg
318,1. Division,League,https://media-1.api-sports.io/football/leagues/318.png,Cyprus,CY,https://media-1.api-sports.io/flags/cy.svg
319,2. Division,League,https://media-2.api-sports.io/football/leagues/319.png,Cyprus,CY,https://media-3.api-sports.io/flags/cy.svg
320,3. Division,League,https://media-3.api-sports.io/football/leagues/320.png,Cyprus,CY,https://media-3.api-sports.io/flags/cy.svg
201,Botola 2,League,https://media-1.api-sports.io/football/leagues/201.png,Morocco,MA,https://media-2.api-sports.io/flags/ma.svg
323,Indian Super League,League,https://media-1.api-sports.io/football/leagues/323.png,India,IN,https://media-2.api-sports.io/flags/in.svg
324,I-League,League,https://media-2.api-sports.io/football/leagues/324.png,India,IN,https://media-2.api-sports.io/flags/in.svg
107,I Liga,League,https://media-2.api-sports.io/football/leagues/107.png,Poland,PL,https://media-1.api-sports.io/flags/pl.svg
332,Super Liga,League,https://media-3.api-sports.io/football/leagues/332.png,Slovakia,SK,https://media-2.api-sports.io/flags/sk.svg
345,Czech Liga,League,https://media-1.api-sports.io/football/leagues/345.png,Czech-Republic,CZ,https://media-1.api-sports.io/flags/cz.svg
346,FNL,League,https://media-2.api-sports.io/football/leagues/346.png,Czech-Republic,CZ,https://media-1.api-sports.io/flags/cz.svg
355,First League,League,https://media-1.api-sports.io/football/leagues/355.png,Montenegro,ME,https://media-3.api-sports.io/flags/me.svg
356,Second League,League,https://media-1.api-sports.io/football/leagues/356.png,Montenegro,ME,https://media-1.api-sports.io/flags/me.svg
344,Primera División,League,https://media-3.api-sports.io/football/leagues/344.png,Bolivia,BO,https://media-3.api-sports.io/flags/bo.svg
256,USL League Two,League,https://media-2.api-sports.io/football/leagues/256.png,USA,US,https://media-2.api-sports.io/flags/us.svg
557,Super Cup,Cup,https://media-2.api-sports.io/football/leagues/557.png,Norway,NO,https://media-3.api-sports.io/flags/no.svg
808,CONCACAF Nations League - Qualification,Cup,https://media-2.api-sports.io/football/leagues/808.png,World,,
942,Serie C - Girone B,League,https://media-3.api-sports.io/football/leagues/942.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
373,1. SNL,League,https://media-3.api-sports.io/football/leagues/373.png,Slovenia,SI,https://media-1.api-sports.io/flags/si.svg
374,2. SNL,League,https://media-1.api-sports.io/football/leagues/374.png,Slovenia,SI,https://media-1.api-sports.io/flags/si.svg
391,Super League,League,https://media-1.api-sports.io/football/leagues/391.png,Malawi,MW,https://media-1.api-sports.io/flags/mw.svg
143,Copa del Rey,Cup,https://media-3.api-sports.io/football/leagues/143.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
405,National Soccer League,League,https://media-1.api-sports.io/football/leagues/405.png,Rwanda,RW,https://media-3.api-sports.io/flags/rw.svg
409,Premier League,League,https://media-3.api-sports.io/football/leagues/409.png,Namibia,NA,https://media-1.api-sports.io/flags/na.svg
416,Premier League,League,https://media-2.api-sports.io/football/leagues/416.png,Belize,BZ,https://media-1.api-sports.io/flags/bz.svg
212,Cup,Cup,https://media-3.api-sports.io/football/leagues/212.png,Croatia,HR,https://media-3.api-sports.io/flags/hr.svg
384,State Cup,Cup,https://media-2.api-sports.io/football/leagues/384.png,Israel,IL,https://media-2.api-sports.io/flags/il.svg
285,Cupa României,Cup,https://media-1.api-sports.io/football/leagues/285.png,Romania,RO,https://media-3.api-sports.io/flags/ro.svg
321,Cup,Cup,https://media-2.api-sports.io/football/leagues/321.png,Cyprus,CY,https://media-3.api-sports.io/flags/cy.svg
31,World Cup - Qualification CONCACAF,Cup,https://media-1.api-sports.io/football/leagues/31.png,World,,
32,World Cup - Qualification Europe,Cup,https://media-3.api-sports.io/football/leagues/32.png,World,,
33,World Cup - Qualification Oceania,Cup,https://media-1.api-sports.io/football/leagues/33.png,World,,
34,World Cup - Qualification South America,Cup,https://media-3.api-sports.io/football/leagues/34.png,World,,
29,World Cup - Qualification Africa,Cup,https://media-3.api-sports.io/football/leagues/29.png,World,,
30,World Cup - Qualification Asia,Cup,https://media-1.api-sports.io/football/leagues/30.png,World,,
943,Serie C - Girone C,League,https://media-2.api-sports.io/football/leagues/943.png,Italy,IT,https://media-3.api-sports.io/flags/it.svg
530,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/530.png,Georgia,GE,https://media-2.api-sports.io/flags/ge.svg
718,Piala Indonesia,Cup,https://media-2.api-sports.io/football/leagues/718.png,Indonesia,ID,https://media-1.api-sports.io/flags/id.svg
149,Second Amateur Division - VFV A,League,https://media-3.api-sports.io/football/leagues/149.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg
150,Second Amateur Division - VFV B,League,https://media-3.api-sports.io/football/leagues/150.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
151,Third Amateur Division - VFV A,League,https://media-3.api-sports.io/football/leagues/151.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg
152,Third Amateur Division - VFV B,League,https://media-3.api-sports.io/football/leagues/152.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
175,Third League - Northeast,League,https://media-1.api-sports.io/football/leagues/175.png,Bulgaria,BG,https://media-2.api-sports.io/flags/bg.svg
176,Third League - Northwest,League,https://media-2.api-sports.io/football/leagues/176.png,Bulgaria,BG,https://media-2.api-sports.io/flags/bg.svg
177,Third League - Southeast,League,https://media-1.api-sports.io/football/leagues/177.png,Bulgaria,BG,https://media-1.api-sports.io/flags/bg.svg
178,Third League - Southwest,League,https://media-2.api-sports.io/football/leagues/178.png,Bulgaria,BG,https://media-1.api-sports.io/flags/bg.svg
49,National League - Play-offs,League,https://media-3.api-sports.io/football/leagues/49.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
491,Løgmanssteypid,Cup,https://media-2.api-sports.io/football/leagues/491.png,Faroe-Islands,FO,https://media-1.api-sports.io/flags/fo.svg
493,UEFA U19 Championship,Cup,https://media-1.api-sports.io/football/leagues/493.png,World,,
499,Malaysia Cup,Cup,https://media-3.api-sports.io/football/leagues/499.png,Malaysia,MY,https://media-2.api-sports.io/flags/my.svg
516,Super Cup,Cup,https://media-1.api-sports.io/football/leagues/516.png,Algeria,DZ,https://media-3.api-sports.io/flags/dz.svg
537,CONCACAF U20,Cup,https://media-3.api-sports.io/football/leagues/537.png,World,,
544,FA Cup,Cup,https://media-1.api-sports.io/football/leagues/544.png,Hong-Kong,HK,https://media-1.api-sports.io/flags/hk.svg
545,AIFF Super Cup,Cup,https://media-2.api-sports.io/football/leagues/545.png,India,IN,https://media-1.api-sports.io/flags/in.svg
224,Landesliga - Burgenland,League,https://media-3.api-sports.io/football/leagues/224.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg
225,Landesliga - Karnten,League,https://media-3.api-sports.io/football/leagues/225.png,Austria,AT,https://media-1.api-sports.io/flags/at.svg
226,Landesliga - Niederosterreich,League,https://media-1.api-sports.io/football/leagues/226.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
227,Landesliga - Oberosterreich,League,https://media-1.api-sports.io/football/leagues/227.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
228,Landesliga - Salzburg,League,https://media-2.api-sports.io/football/leagues/228.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
229,Landesliga - Steiermark,League,https://media-2.api-sports.io/football/leagues/229.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
230,Landesliga - Tirol,League,https://media-1.api-sports.io/football/leagues/230.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
231,Landesliga - Vorarlbergliga,League,https://media-1.api-sports.io/football/leagues/231.png,Austria,AT,https://media-2.api-sports.io/flags/at.svg
232,Landesliga - Wien,League,https://media-1.api-sports.io/football/leagues/232.png,Austria,AT,https://media-1.api-sports.io/flags/at.svg
148,Second Amateur Division - ACFF,League,https://media-1.api-sports.io/football/leagues/148.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
153,Provincial - Antwerpen,League,https://media-3.api-sports.io/football/leagues/153.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg
154,Provincial - Brabant VFV,League,https://media-1.api-sports.io/football/leagues/154.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
155,Provincial - Hainaut,League,https://media-3.api-sports.io/football/leagues/155.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
156,Provincial - Liege,League,https://media-2.api-sports.io/football/leagues/156.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
157,Provincial - Limburg,League,https://media-2.api-sports.io/football/leagues/157.png,Belgium,BE,https://media-1.api-sports.io/flags/be.svg
158,Provincial - Luxembourg,League,https://media-1.api-sports.io/football/leagues/158.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
159,Provincial - Namur,League,https://media-2.api-sports.io/football/leagues/159.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
160,Provincial - Oost-Vlaanderen,League,https://media-2.api-sports.io/football/leagues/160.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
161,Provincial - West-Vlaanderen,League,https://media-3.api-sports.io/football/leagues/161.png,Belgium,BE,https://media-2.api-sports.io/flags/be.svg
423,Ligue 1,League,https://media-1.api-sports.io/football/leagues/423.png,Burkina-Faso,BF,https://media-3.api-sports.io/flags/bf.svg
424,Ligue 1,League,https://media-1.api-sports.io/football/leagues/424.png,Congo-DR,CG,https://media-1.api-sports.io/flags/cg.svg
213,Third NL - Istok,League,https://media-3.api-sports.io/football/leagues/213.png,Croatia,HR,https://media-3.api-sports.io/flags/hr.svg
214,Third NL - Jug,League,https://media-3.api-sports.io/football/leagues/214.png,Croatia,HR,https://media-1.api-sports.io/flags/hr.svg
215,Third NL - Sjever,League,https://media-3.api-sports.io/football/leagues/215.png,Croatia,HR,https://media-2.api-sports.io/flags/hr.svg
216,Third NL - Sredite,League,https://media-2.api-sports.io/football/leagues/216.png,Croatia,HR,https://media-3.api-sports.io/flags/hr.svg
217,Third NL - Zapad,League,https://media-1.api-sports.io/football/leagues/217.png,Croatia,HR,https://media-2.api-sports.io/flags/hr.svg
348,3. liga - CFL A,League,https://media-3.api-sports.io/football/leagues/348.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg
349,3. liga - MSFL,League,https://media-2.api-sports.io/football/leagues/349.png,Czech-Republic,CZ,https://media-1.api-sports.io/flags/cz.svg
350,4. liga - Divizie A,League,https://media-2.api-sports.io/football/leagues/350.png,Czech-Republic,CZ,https://media-3.api-sports.io/flags/cz.svg
351,4. liga - Divizie B,League,https://media-3.api-sports.io/football/leagues/351.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg
352,4. liga - Divizie C,League,https://media-1.api-sports.io/football/leagues/352.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg
353,4. liga - Divizie D,League,https://media-1.api-sports.io/football/leagues/353.png,Czech-Republic,CZ,https://media-1.api-sports.io/flags/cz.svg
354,4. liga - Divizie E,League,https://media-3.api-sports.io/football/leagues/354.png,Czech-Republic,CZ,https://media-2.api-sports.io/flags/cz.svg
50,National League - North,League,https://media-3.api-sports.io/football/leagues/50.png,England,GB,https://media-2.api-sports.io/flags/gb.svg
51,National League - South,League,https://media-2.api-sports.io/football/leagues/51.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
52,Non League Div One - Isthmian North,League,https://media-3.api-sports.io/football/leagues/52.png,England,GB,https://media-2.api-sports.io/flags/gb.svg
53,Non League Div One - Isthmian South Central,League,https://media-2.api-sports.io/football/leagues/53.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
54,Non League Div One - Northern West,League,https://media-3.api-sports.io/football/leagues/54.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
55,Non League Div One - Northern Midlands,League,https://media-3.api-sports.io/football/leagues/55.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
56,Non League Div One - Southern South,League,https://media-2.api-sports.io/football/leagues/56.png,England,GB,https://media-2.api-sports.io/flags/gb.svg
57,Non League Div One - Isthmian South East,League,https://media-2.api-sports.io/football/leagues/57.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
58,Non League Premier - Isthmian,League,https://media-3.api-sports.io/football/leagues/58.png,England,GB,https://media-3.api-sports.io/flags/gb.svg
59,Non League Premier - Northern,League,https://media-1.api-sports.io/football/leagues/59.png,England,GB,https://media-1.api-sports.io/flags/gb.svg
60,Non League Premier - Southern South,League,https://media-3.api-sports.io/football/leagues/60.png,England,GB,https://media-2.api-sports.io/flags/gb.svg
92,Derde Divisie - Saturday,League,https://media-3.api-sports.io/football/leagues/92.png,Netherlands,NL,https://media-3.api-sports.io/flags/nl.svg
93,Derde Divisie - Sunday,League,https://media-2.api-sports.io/football/leagues/93.png,Netherlands,NL,https://media-2.api-sports.io/flags/nl.svg
109,II Liga - East,League,https://media-2.api-sports.io/football/leagues/109.png,Poland,PL,https://media-1.api-sports.io/flags/pl.svg
341,Cup,Cup,https://media-3.api-sports.io/football/leagues/341.png,Vietnam,VN,https://media-3.api-sports.io/flags/vn.svg
238,Youth Championship,League,https://media-2.api-sports.io/football/leagues/238.png,Russia,RU,https://media-3.api-sports.io/flags/ru.svg
83,Regionalliga - Bayern,League,https://media-1.api-sports.io/football/leagues/83.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg
84,Regionalliga - Nord,League,https://media-3.api-sports.io/football/leagues/84.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg
85,Regionalliga - Nordost,League,https://media-2.api-sports.io/football/leagues/85.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg
86,Regionalliga - SudWest,League,https://media-1.api-sports.io/football/leagues/86.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg
87,Regionalliga - West,League,https://media-2.api-sports.io/football/leagues/87.png,Germany,DE,https://media-3.api-sports.io/flags/de.svg
426,Serie D - Girone A,League,https://media-1.api-sports.io/football/leagues/426.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
427,Serie D - Girone B,League,https://media-1.api-sports.io/football/leagues/427.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
428,Serie D - Girone C,League,https://media-3.api-sports.io/football/leagues/428.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
429,Serie D - Girone D,League,https://media-2.api-sports.io/football/leagues/429.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
430,Serie D - Girone E,League,https://media-2.api-sports.io/football/leagues/430.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
431,Serie D - Girone F,League,https://media-3.api-sports.io/football/leagues/431.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
432,Serie D - Girone G,League,https://media-1.api-sports.io/football/leagues/432.png,Italy,IT,https://media-1.api-sports.io/flags/it.svg
433,Serie D - Girone H,League,https://media-1.api-sports.io/football/leagues/433.png,Italy,IT,https://media-2.api-sports.io/flags/it.svg
434,Serie D - Girone I,League,https://media-3.api-sports.io/football/leagues/434.png,Italy,IT,https://media-3.api-sports.io/flags/it.svg
435,Primera División RFEF - Group 1,League,https://media-3.api-sports.io/football/leagues/435.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
436,Primera División RFEF - Group 2,League,https://media-1.api-sports.io/football/leagues/436.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
437,Primera División RFEF - Group 3,League,https://media-3.api-sports.io/football/leagues/437.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
438,Primera División RFEF - Group 4,League,https://media-3.api-sports.io/football/leagues/438.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
439,Tercera División RFEF - Group 1,League,https://media-3.api-sports.io/football/leagues/439.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
440,Tercera División RFEF - Group 2,League,https://media-2.api-sports.io/football/leagues/440.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
441,Tercera División RFEF - Group 3,League,https://media-2.api-sports.io/football/leagues/441.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
442,Tercera División RFEF - Group 4,League,https://media-3.api-sports.io/football/leagues/442.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
443,Tercera División RFEF - Group 5,League,https://media-3.api-sports.io/football/leagues/443.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
444,Tercera División RFEF - Group 6,League,https://media-2.api-sports.io/football/leagues/444.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
445,Tercera División RFEF - Group 7,League,https://media-3.api-sports.io/football/leagues/445.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
446,Tercera División RFEF - Group 8,League,https://media-2.api-sports.io/football/leagues/446.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
447,Tercera División RFEF - Group 9,League,https://media-3.api-sports.io/football/leagues/447.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
448,Tercera División RFEF - Group 10,League,https://media-2.api-sports.io/football/leagues/448.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
449,Tercera División RFEF - Group 11,League,https://media-1.api-sports.io/football/leagues/449.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
450,Tercera División RFEF - Group 12,League,https://media-2.api-sports.io/football/leagues/450.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
451,Tercera División RFEF - Group 13,League,https://media-1.api-sports.io/football/leagues/451.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
452,Tercera División RFEF - Group 14,League,https://media-3.api-sports.io/football/leagues/452.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
453,Tercera División RFEF - Group 15,League,https://media-1.api-sports.io/football/leagues/453.png,Spain,ES,https://media-3.api-sports.io/flags/es.svg
454,Tercera División RFEF - Group 16,League,https://media-1.api-sports.io/football/leagues/454.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
455,Tercera División RFEF - Group 17,League,https://media-3.api-sports.io/football/leagues/455.png,Spain,ES,https://media-1.api-sports.io/flags/es.svg
456,Tercera División RFEF - Group 18,League,https://media-3.api-sports.io/football/leagues/456.png,Spain,ES,https://media-2.api-sports.io/flags/es.svg
457,Campeonato de Portugal Prio - Group A,League,https://media-2.api-sports.io/football/leagues/457.png,Portugal,PT,https://media-3.api-sports.io/flags/pt.svg
458,Campeonato de Portugal Prio - Group B,League,https://media-2.api-sports.io/football/leagues/458.png,Portugal,PT,https://media-3.api-sports.io/flags/pt.svg
459,Campeonato de Portugal Prio - Group C,League,https://media-2.api-sports.io/football/leagues/459.png,Portugal,PT,https://media-1.api-sports.io/flags/pt.svg
460,Campeonato de Portugal Prio - Group D,League,https://media-1.api-sports.io/football/leagues/460.png,Portugal,PT,https://media-2.api-sports.io/flags/pt.svg
461,National 3 - Group A,League,https://media-3.api-sports.io/football/leagues/461.png,France,FR,https://media-3.api-sports.io/flags/fr.svg
462,National 3 - Group B,League,https://media-1.api-sports.io/football/leagues/462.png,France,FR,https://media-3.api-sports.io/flags/fr.svg
463,National 3 - Group C,League,https://media-3.api-sports.io/football/leagues/463.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
464,National 3 - Group D,League,https://media-3.api-sports.io/football/leagues/464.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
465,National 3 - Group E,League,https://media-1.api-sports.io/football/leagues/465.png,France,FR,https://media-3.api-sports.io/flags/fr.svg
466,National 3 - Group F,League,https://media-2.api-sports.io/football/leagues/466.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
467,National 3 - Group H,League,https://media-1.api-sports.io/football/leagues/467.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
468,National 3 - Group I,League,https://media-3.api-sports.io/football/leagues/468.png,France,FR,https://media-2.api-sports.io/flags/fr.svg
469,National 3 - Group J,League,https://media-3.api-sports.io/football/leagues/469.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
470,National 3 - Group K,League,https://media-2.api-sports.io/football/leagues/470.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
471,National 3 - Group L,League,https://media-2.api-sports.io/football/leagues/471.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
472,National 3 - Group M,League,https://media-2.api-sports.io/football/leagues/472.png,France,FR,https://media-1.api-sports.io/flags/fr.svg
473,2. Division - Group 1,League,https://media-1.api-sports.io/football/leagues/473.png,Norway,NO,https://media-1.api-sports.io/flags/no.svg
474,2. Division - Group 2,League,https://media-2.api-sports.io/football/leagues/474.png,Norway,NO,https://media-3.api-sports.io/flags/no.svg
484,Frauenliga,League,https://media-2.api-sports.io/football/leagues/484.png,Austria,AT,https://media-3.api-sports.io/flags/at.svg
485,Federation Cup,Cup,https://media-2.api-sports.io/football/leagues/485.png,Bahrain,BH,https://media-1.api-sports.io/flags/bh.svg
486,Coppa,Cup,https://media-2.api-sports.io/football/leagues/486.png,Belarus,BY,https://media-3.api-sports.io/flags/by.svg
487,First Amateur Division,League,https://media-1.api-sports.io/football/leagues/487.png,Belgium,BE,https://media-3.api-sports.io/flags/be.svg
489,USL League One,League,https://media-1.api-sports.io/football/leagues/489.png,USA,US,https://media-2.api-sports.io/flags/us.svg
494,Super League 2,League,https://media-2.api-sports.io/football/leagues/494.png,Greece,GR,https://media-3.api-sports.io/flags/gr.svg
501,Copa Paraguay,Cup,https://media-2.api-sports.io/football/leagues/501.png,Paraguay,PY,https://media-1.api-sports.io/flags/py.svg
502,Copa Bicentenario,Cup,https://media-1.api-sports.io/football/leagues/502.png,Peru,PE,https://media-3.api-sports.io/flags/pe.svg
503,Copa Perú,Cup,https://media-3.api-sports.io/football/leagues/503.png,Peru,PE,https://media-2.api-sports.io/flags/pe.svg
509,8 Cup,Cup,https://media-1.api-sports.io/football/leagues/509.png,South-Africa,ZA,https://media-3.api-sports.io/flags/za.svg
